Domain, Ia, Ea
0.01455,-0.000151017,0.002946337
0.0146,-0.00015104,0.002901596
0.01465,-0.000151003,0.002855443
0.0147,-0.000150905,0.002807891
0.01475,-0.000150744,0.002758947
0.0148,-0.000150522,0.002708623
0.01485,-0.000150236,0.00265693
0.0149,-0.000149887,0.002603881
0.01495,-0.000149474,0.002549487
0.015,-0.000148996,0.002493762
0.01505,-0.000148453,0.002436719
0.0151,-0.000147844,0.002378374
0.01515,-0.000147169,0.002318741
0.0152,-0.000146428,0.002257836
0.01525,-0.00014562,0.002195674
0.0153,-0.000144744,0.002132274
0.01535,-0.0001438,0.002067653
0.0154,-0.000142789,0.002001828
0.01545,-0.000141709,0.001934818
0.0155,-0.00014056,0.001866643
0.01555,-0.000139342,0.001797322
0.0156,-0.000138056,0.001726876
0.01565,-0.000136699,0.001655326
0.0157,-0.000135274,0.001582693
0.01575,-0.000133779,0.001509
0.0158,-0.000132213,0.00143427
0.01585,-0.000130579,0.001358524
0.0159,-0.000128874,0.001281788
0.01595,-0.000127099,0.001204086
0.016,-0.000125254,0.001125442
0.01605,-0.000123339,0.001045882
0.0161,-0.000121355,0.000965431
0.01615,-0.0001193,0.000884117
0.0162,-0.000117176,0.000801965
0.01625,-0.000114983,0.000719003
0.0163,-0.00011272,0.00063526
0.01635,-0.000110388,0.000550762
0.0164,-0.000107988,0.00046554
0.01645,-0.000105518,0.000379622
0.0165,-0.000102981,0.000293037
0.01655,-0.000100375,0.000205817
0.0166,-9.77E-05,0.000117991
0.01665,-9.50E-05,2.96E-05
0.0167,-9.22E-05,-5.94E-05
0.01675,-8.93E-05,-0.000148812
0.0168,-8.63E-05,-0.000238749
0.01685,-8.33E-05,-0.000329133
0.0169,-8.03E-05,-0.000419932
0.01695,-7.71E-05,-0.000511113
0.017,-7.39E-05,-0.000602643
0.01705,-7.07E-05,-0.000694487
0.0171,-6.74E-05,-0.000786613
0.01715,-6.40E-05,-0.000878984
0.0172,-6.05E-05,-0.000971568
0.01725,-5.70E-05,-0.001064329
0.0173,-5.35E-05,-0.001157232
0.01735,-4.99E-05,-0.001250242
0.0174,-4.62E-05,-0.001343323
0.01745,-4.24E-05,-0.00143644
0.0175,-3.87E-05,-0.001529556
0.01755,-3.48E-05,-0.001622636
0.0176,-3.09E-05,-0.001715643
0.01765,-2.70E-05,-0.001808542
0.0177,-2.30E-05,-0.001901294
0.01775,-1.89E-05,-0.001993864
0.0178,-1.48E-05,-0.002086215
0.01785,-1.07E-05,-0.00217831
0.0179,-6.49E-06,-0.002270112
0.01795,-2.25E-06,-0.002361584
0.018,2.03E-06,-0.002452689
0.01805,6.35E-06,-0.00254339
0.0181,1.07E-05,-0.002633649
0.01815,1.51E-05,-0.00272343
0.0182,1.96E-05,-0.002812695
0.01825,2.41E-05,-0.002901407
0.0183,2.86E-05,-0.002989529
0.01835,3.31E-05,-0.003077024
0.0184,3.77E-05,-0.003163855
0.01845,4.23E-05,-0.003249986
0.0185,4.70E-05,-0.003335379
0.01855,5.16E-05,-0.003419997
0.0186,5.63E-05,-0.003503805
0.01865,6.11E-05,-0.003586765
0.0187,6.58E-05,-0.003668842
0.01875,7.06E-05,-0.00375
0.0188,7.54E-05,-0.003830202
0.01885,8.02E-05,-0.003909413
0.0189,8.50E-05,-0.003987598
0.01895,8.99E-05,-0.004064721
0.019,9.47E-05,-0.004140747
0.01905,9.96E-05,-0.004215642
0.0191,0.000104485,-0.004289371
0.01915,0.000109372,-0.0043619
0.0192,0.000114265,-0.004433196
0.01925,0.000119163,-0.004503224
0.0193,0.000124063,-0.004571952
0.01935,0.000128963,-0.004639347
0.0194,0.000133862,-0.004705376
0.01945,0.000138758,-0.004770008
0.0195,0.000143649,-0.004833211
0.01955,0.000148532,-0.004894953
0.0196,0.000153407,-0.004955204
0.01965,0.00015827,-0.005013934
0.0197,0.000163121,-0.005071112
0.01975,0.000167956,-0.005126709
0.0198,0.000172775,-0.005180697
0.01985,0.000177574,-0.005233046
0.0199,0.000182353,-0.005283729
0.01995,0.000187108,-0.005332719
0.02,0.000191838,-0.005379988
0.02005,0.000196541,-0.005425511
0.0201,0.000201215,-0.005469261
0.02015,0.000205858,-0.005511213
0.0202,0.000210468,-0.005551343
0.02025,0.000215042,-0.005589627
0.0203,0.000219579,-0.005626041
0.02035,0.000224076,-0.005660562
0.0204,0.000228532,-0.005693169
0.02045,0.000232945,-0.00572384
0.0205,0.000237311,-0.005752554
0.02055,0.000241631,-0.005779292
0.0206,0.0002459,-0.005804032
0.02065,0.000250118,-0.005826757
0.0207,0.000254282,-0.005847449
0.02075,0.00025839,-0.00586609
0.0208,0.000262441,-0.005882664
0.02085,0.000266431,-0.005897154
0.0209,0.00027036,-0.005909546
0.02095,0.000274225,-0.005919824
0.021,0.000278024,-0.005927976
0.02105,0.000281755,-0.005933989
0.0211,0.000285416,-0.005937849
0.02115,0.000289006,-0.005939546
0.0212,0.000292522,-0.00593907
0.02125,0.000295962,-0.00593641
0.0213,0.000299324,-0.005931557
0.02135,0.000302607,-0.005924503
0.0214,0.000305809,-0.005915242
0.02145,0.000308928,-0.005903765
0.0215,0.000311961,-0.005890069
0.02155,0.000314908,-0.005874147
0.0216,0.000317766,-0.005855995
0.02165,0.000320533,-0.005835612
0.0217,0.000323208,-0.005812993
0.02175,0.00032579,-0.005788138
0.0218,0.000328275,-0.005761045
0.02185,0.000330663,-0.005731716
0.0219,0.000332952,-0.005700151
0.02195,0.000335141,-0.005666352
0.022,0.000337227,-0.005630322
0.02205,0.000339209,-0.005592065
0.0221,0.000341086,-0.005551585
0.02215,0.000342855,-0.005508887
0.0222,0.000344517,-0.005463978
0.02225,0.000346068,-0.005416865
0.0223,0.000347508,-0.005367556
0.02235,0.000348835,-0.00531606
0.0224,0.000350048,-0.005262387
0.02245,0.000351146,-0.005206547
0.0225,0.000352127,-0.005148553
0.02255,0.00035299,-0.005088415
0.0226,0.000353733,-0.005026149
0.02265,0.000354356,-0.004961767
0.0227,0.000354858,-0.004895285
0.02275,0.000355237,-0.004826718
0.0228,0.000355492,-0.004756085
0.02285,0.000355622,-0.004683401
0.0229,0.000355627,-0.004608686
0.02295,0.000355505,-0.004531959
0.023,0.000355255,-0.004453241
0.02305,0.000354876,-0.004372551
0.0231,0.000354369,-0.004289912
0.02315,0.000353731,-0.004205348
0.0232,0.000352962,-0.00411888
0.02325,0.000352062,-0.004030534
0.0233,0.00035103,-0.003940334
0.02335,0.000349865,-0.003848308
0.0234,0.000348566,-0.003754481
0.02345,0.000347134,-0.00365888
0.0235,0.000345568,-0.003561536
0.02355,0.000343867,-0.003462475
0.0236,0.000342031,-0.003361729
0.02365,0.000340059,-0.003259328
0.0237,0.000337952,-0.003155304
0.02375,0.000335709,-0.003049688
0.0238,0.00033333,-0.002942513
0.02385,0.000330815,-0.002833814
0.0239,0.000328164,-0.002723624
0.02395,0.000325377,-0.002611978
0.024,0.000322454,-0.002498912
0.02405,0.000319394,-0.002384463
0.0241,0.000316199,-0.002268668
0.02415,0.000312868,-0.002151563
0.0242,0.000309402,-0.002033188
0.02425,0.000305801,-0.001913582
0.0243,0.000302065,-0.001792784
0.02435,0.000298195,-0.001670834
0.0244,0.000294191,-0.001547774
0.02445,0.000290053,-0.001423644
0.0245,0.000285783,-0.001298486
0.02455,0.000281381,-0.001172344
0.0246,0.000276847,-0.001045259
0.02465,0.000272183,-0.000917276
0.0247,0.000267389,-0.000788439
0.02475,0.000262466,-0.000658792
0.0248,0.000257414,-0.00052838
0.02485,0.000252236,-0.000397249
0.0249,0.000246931,-0.000265444
0.02495,0.000241501,-0.000133012
0.025,0.000235947,-1.92E-16
0.02505,0.000230271,0.000133545
0.0251,0.000224472,0.000267576
0.02515,0.000218554,0.000402044
0.0252,0.000212516,0.000536902
0.02525,0.000206361,0.000672101
0.0253,0.00020009,0.000807591
0.02535,0.000193704,0.000943325
0.0254,0.000187205,0.001079251
0.02545,0.000180595,0.001215322
0.0255,0.000173874,0.001351486
0.02555,0.000167046,0.001487693
0.0256,0.00016011,0.001623894
0.02565,0.000153071,0.001760037
0.0257,0.000145928,0.001896072
0.02575,0.000138685,0.002031948
0.0258,0.000131343,0.002167614
0.02585,0.000123904,0.002303019
0.0259,0.00011637,0.002438112
0.02595,0.000108743,0.002572841
0.026,0.000101026,0.002707155
0.02605,9.32E-05,0.002841003
0.0261,8.53E-05,0.002974334
0.02615,7.74E-05,0.003107096
0.0262,6.93E-05,0.003239237
0.02625,6.12E-05,0.003370707
0.0263,5.29E-05,0.003501455
0.02635,4.47E-05,0.003631429
0.0264,3.63E-05,0.003760578
0.02645,2.79E-05,0.003888852
0.0265,1.94E-05,0.0040162
0.02655,1.08E-05,0.00414257
0.0266,2.20E-06,0.004267914
0.02665,-6.48E-06,0.00439218
0.0267,-1.52E-05,0.004515319
0.02675,-2.40E-05,0.004637281
0.0268,-3.28E-05,0.004758016
0.02685,-4.17E-05,0.004877477
0.0269,-5.07E-05,0.004995612
0.02695,-5.96E-05,0.005112375
0.027,-6.86E-05,0.005227717
0.02705,-7.77E-05,0.005341591
0.0271,-8.68E-05,0.005453948
0.02715,-9.59E-05,0.005564742
0.0272,-0.000105013,0.005673926
0.02725,-0.000114171,0.005781454
0.0273,-0.000123349,0.005887281
0.02735,-0.000132544,0.005991361
0.0274,-0.000141754,0.006093649
0.02745,-0.000150974,0.006194102
0.0275,-0.000160201,0.006292675
0.02755,-0.000169432,0.006389327
0.0276,-0.000178665,0.006484013
0.02765,-0.000187894,0.006576692
0.0277,-0.000197119,0.006667323
0.02775,-0.000206334,0.006755865
0.0278,-0.000215536,0.006842279
0.02785,-0.000224723,0.006926524
0.0279,-0.00023389,0.007008562
0.02795,-0.000243035,0.007088354
0.028,-0.000252154,0.007165865
0.02805,-0.000261244,0.007241056
0.0281,-0.000270301,0.007313892
0.02815,-0.000279321,0.007384339
0.0282,-0.000288302,0.007452361
0.02825,-0.000297239,0.007517926
0.0283,-0.00030613,0.007581
0.02835,-0.000314971,0.007641551
0.0284,-0.000323759,0.00769955
0.02845,-0.000332489,0.007754964
0.0285,-0.000341159,0.007807766
0.02855,-0.000349765,0.007857926
0.0286,-0.000358304,0.007905417
0.02865,-0.000366772,0.007950212
0.0287,-0.000375166,0.007992286
0.02875,-0.000383482,0.008031613
0.0288,-0.000391718,0.00806817
0.02885,-0.000399869,0.008101934
0.0289,-0.000407931,0.008132883
0.02895,-0.000415903,0.008160996
0.029,-0.00042378,0.008186253
0.02905,-0.00043156,0.008208635
0.0291,-0.000439238,0.008228124
0.02915,-0.000446811,0.008244702
0.0292,-0.000454276,0.008258355
0.02925,-0.000461631,0.008269067
0.0293,-0.00046887,0.008276824
0.02935,-0.000475992,0.008281614
0.0294,-0.000482994,0.008283424
0.02945,-0.000489871,0.008282245
0.0295,-0.000496621,0.008278066
0.02955,-0.000503241,0.008270879
0.0296,-0.000509727,0.008260677
0.02965,-0.000516077,0.008247453
0.0297,-0.000522287,0.008231202
0.02975,-0.000528355,0.008211921
0.0298,-0.000534277,0.008189605
0.02985,-0.000540051,0.008164253
0.0299,-0.000545673,0.008135865
0.02995,-0.000551142,0.008104441
0.03,-0.000556453,0.008069982
0.03005,-0.000561605,0.008032491
0.0301,-0.000566594,0.007991972
0.03015,-0.000571418,0.00794843
0.0302,-0.000576075,0.007901871
0.03025,-0.000580561,0.007852301
0.0303,-0.000584874,0.00779973
0.03035,-0.000589012,0.007744167
0.0304,-0.000592972,0.007685623
0.03045,-0.000596752,0.007624108
0.0305,-0.000600349,0.007559637
0.03055,-0.000603762,0.007492223
0.0306,-0.000606987,0.007421882
0.03065,-0.000610024,0.007348629
0.0307,-0.000612869,0.007272483
0.03075,-0.00061552,0.007193462
0.0308,-0.000617976,0.007111585
0.03085,-0.000620235,0.007026873
0.0309,-0.000622295,0.006939349
0.03095,-0.000624154,0.006849035
0.031,-0.00062581,0.006755956
0.03105,-0.000627261,0.006660136
0.0311,-0.000628507,0.006561603
0.03115,-0.000629545,0.006460383
0.0312,-0.000630373,0.006356506
0.03125,-0.000630991,0.00625
0.0313,-0.000631398,0.006140897
0.03135,-0.000631591,0.006029228
0.0314,-0.000631569,0.005915025
0.03145,-0.000631333,0.005798324
0.0315,-0.000630879,0.005679158
0.03155,-0.000630208,0.005557564
0.0316,-0.000629318,0.005433577
0.03165,-0.000628209,0.005307238
0.0317,-0.00062688,0.005178583
0.03175,-0.00062533,0.005047653
0.0318,-0.000623558,0.004914488
0.03185,-0.000621564,0.004779131
0.0319,-0.000619348,0.004641625
0.03195,-0.000616909,0.004502011
0.032,-0.000614246,0.004360337
0.03205,-0.00061136,0.004216645
0.0321,-0.00060825,0.004070984
0.03215,-0.000604917,0.003923399
0.0322,-0.00060136,0.00377394
0.03225,-0.000597579,0.003622655
0.0323,-0.000593574,0.003469593
0.03235,-0.000589347,0.003314806
0.0324,-0.000584896,0.003158344
0.03245,-0.000580223,0.003000259
0.0325,-0.000575327,0.002840604
0.03255,-0.00057021,0.002679433
0.0326,-0.000564873,0.0025168
0.03265,-0.000559315,0.00235276
0.0327,-0.000553537,0.002187369
0.03275,-0.000547542,0.002020682
0.0328,-0.000541328,0.001852758
0.03285,-0.000534899,0.001683652
0.0329,-0.000528254,0.001513424
0.03295,-0.000521395,0.001342133
0.033,-0.000514323,0.001169837
0.03305,-0.00050704,0.000996596
0.0331,-0.000499547,0.000822471
0.03315,-0.000491846,0.000647523
0.0332,-0.000483937,0.000471813
0.03325,-0.000475824,0.000295403
0.0333,-0.000467508,0.000118355
0.03335,-0.00045899,-5.93E-05
0.0334,-0.000450273,-0.000237403
0.03345,-0.000441359,-0.000415986
0.0335,-0.000432249,-0.000594955
0.03355,-0.000422947,-0.000774244
0.0336,-0.000413453,-0.000953789
0.03365,-0.000403772,-0.001133526
0.0337,-0.000393904,-0.001313389
0.03375,-0.000383853,-0.001493314
0.0338,-0.000373621,-0.001673235
0.03385,-0.000363211,-0.001853086
0.0339,-0.000352625,-0.002032802
0.03395,-0.000341867,-0.002212317
0.034,-0.000330939,-0.002391564
0.03405,-0.000319844,-0.002570478
0.0341,-0.000308586,-0.002748993
0.03415,-0.000297167,-0.002927041
0.0342,-0.00028559,-0.003104558
0.03425,-0.00027386,-0.003281477
0.0343,-0.000261978,-0.003457732
0.03435,-0.000249949,-0.003633256
0.0344,-0.000237776,-0.003807983
0.03445,-0.000225463,-0.003981849
0.0345,-0.000213012,-0.004154786
0.03455,-0.000200429,-0.004326729
0.0346,-0.000187716,-0.004497613
0.03465,-0.000174877,-0.004667373
0.0347,-0.000161917,-0.004835943
0.03475,-0.000148838,-0.005003258
0.0348,-0.000135646,-0.005169255
0.03485,-0.000122343,-0.005333869
0.0349,-0.000108935,-0.005497037
0.03495,-9.54E-05,-0.005658694
0.035,-8.18E-05,-0.005818777
0.03505,-6.81E-05,-0.005977225
0.0351,-5.43E-05,-0.006133974
0.03515,-4.05E-05,-0.006288963
0.0352,-2.65E-05,-0.00644213
0.03525,-1.25E-05,-0.006593415
0.0353,1.63E-06,-0.006742758
0.03535,1.58E-05,-0.006890097
0.0354,3.00E-05,-0.007035376
0.03545,4.43E-05,-0.007178533
0.0355,5.87E-05,-0.007319513
0.03555,7.30E-05,-0.007458257
0.0356,8.75E-05,-0.007594708
0.03565,0.000101951,-0.007728812
0.0357,0.000116455,-0.007860511
0.03575,0.000130988,-0.007989753
0.0358,0.000145546,-0.008116482
0.03585,0.000160122,-0.008240647
0.0359,0.000174712,-0.008362194
0.03595,0.000189311,-0.008481073
0.036,0.000203915,-0.008597232
0.03605,0.000218517,-0.008710623
0.0361,0.000233114,-0.008821195
0.03615,0.0002477,-0.008928903
0.0362,0.000262269,-0.009033697
0.03625,0.000276817,-0.009135533
0.0363,0.00029134,-0.009234365
0.03635,0.00030583,-0.009330149
0.0364,0.000320284,-0.009422842
0.03645,0.000334697,-0.009512402
0.0365,0.000349062,-0.009598788
0.03655,0.000363376,-0.00968196
0.0366,0.000377632,-0.009761879
0.03665,0.000391826,-0.009838507
0.0367,0.000405952,-0.009911807
0.03675,0.000420005,-0.009981744
0.0368,0.000433981,-0.010048283
0.03685,0.000447874,-0.010111391
0.0369,0.000461678,-0.010171036
0.03695,0.000475389,-0.010227186
0.037,0.000489002,-0.010279813
0.03705,0.000502511,-0.010328888
0.0371,0.000515911,-0.010374382
0.03715,0.000529198,-0.010416271
0.0372,0.000542365,-0.010454529
0.03725,0.000555409,-0.010489132
0.0373,0.000568324,-0.010520059
0.03735,0.000581104,-0.010547289
0.0374,0.000593746,-0.010570801
0.03745,0.000606244,-0.010590578
0.0375,0.000618593,-0.010606602
0.03755,0.000630789,-0.010618857
0.0376,0.000642826,-0.01062733
0.03765,0.000654699,-0.010632006
0.0377,0.000666404,-0.010632875
0.03775,0.000677937,-0.010629926
0.0378,0.000689291,-0.01062315
0.03785,0.000700464,-0.01061254
