Domain, Ia, Ea
0.01695,0.000134392,-0.002433953
0.017,0.000135544,-0.002447637
0.01705,0.000136704,-0.002461353
0.0171,0.000137869,-0.002475102
0.01715,0.000139041,-0.002488882
0.0172,0.000140219,-0.002502694
0.01725,0.000141403,-0.002516538
0.0173,0.000142594,-0.002530414
0.01735,0.000143791,-0.002544322
0.0174,0.000144995,-0.002558262
0.01745,0.000146204,-0.002572233
0.0175,0.000147421,-0.002586236
0.01755,0.000148643,-0.00260027
0.0176,0.000149872,-0.002614336
0.01765,0.000151108,-0.002628433
0.0177,0.00015235,-0.002642561
0.01775,0.000153598,-0.002656721
0.0178,0.000154853,-0.002670912
0.01785,0.000156114,-0.002685134
0.0179,0.000157382,-0.002699386
0.01795,0.000158656,-0.00271367
0.018,0.000159937,-0.002727985
0.01805,0.000161224,-0.00274233
0.0181,0.000162518,-0.002756706
0.01815,0.000163818,-0.002771113
0.0182,0.000165125,-0.00278555
0.01825,0.000166439,-0.002800018
0.0183,0.000167759,-0.002814516
0.01835,0.000169085,-0.002829045
0.0184,0.000170419,-0.002843603
0.01845,0.000171759,-0.002858192
0.0185,0.000173105,-0.002872811
0.01855,0.000174458,-0.002887461
0.0186,0.000175818,-0.00290214
0.01865,0.000177185,-0.002916849
0.0187,0.000178558,-0.002931588
0.01875,0.000179938,-0.002946356
0.0188,0.000181324,-0.002961154
0.01885,0.000182718,-0.002975982
0.0189,0.000184118,-0.00299084
0.01895,0.000185524,-0.003005726
0.019,0.000186938,-0.003020643
0.01905,0.000188358,-0.003035588
0.0191,0.000189785,-0.003050563
0.01915,0.000191219,-0.003065567
0.0192,0.000192659,-0.003080599
0.01925,0.000194107,-0.003095661
0.0193,0.000195561,-0.003110752
0.01935,0.000197022,-0.003125872
0.0194,0.00019849,-0.00314102
0.01945,0.000199964,-0.003156197
0.0195,0.000201446,-0.003171403
0.01955,0.000202934,-0.003186637
0.0196,0.00020443,-0.0032019
0.01965,0.000205932,-0.003217191
0.0197,0.000207441,-0.00323251
0.01975,0.000208957,-0.003247858
0.0198,0.00021048,-0.003263233
0.01985,0.00021201,-0.003278637
0.0199,0.000213547,-0.003294069
0.01995,0.00021509,-0.003309528
0.02,0.000216641,-0.003325016
0.02005,0.000218199,-0.003340531
0.0201,0.000219763,-0.003356073
0.02015,0.000221335,-0.003371644
0.0202,0.000222914,-0.003387242
0.02025,0.000224499,-0.003402867
0.0203,0.000226092,-0.00341852
0.02035,0.000227692,-0.003434199
0.0204,0.000229298,-0.003449907
0.02045,0.000230912,-0.003465641
0.0205,0.000232533,-0.003481402
0.02055,0.000234161,-0.00349719
0.0206,0.000235796,-0.003513005
0.02065,0.000237438,-0.003528847
0.0207,0.000239088,-0.003544715
0.02075,0.000240744,-0.00356061
0.0208,0.000242408,-0.003576532
0.02085,0.000244078,-0.00359248
0.0209,0.000245756,-0.003608455
0.02095,0.000247441,-0.003624455
0.021,0.000249133,-0.003640482
0.02105,0.000250832,-0.003656535
0.0211,0.000252539,-0.003672614
0.02115,0.000254252,-0.003688719
0.0212,0.000255973,-0.00370485
0.02125,0.000257701,-0.003721007
0.0213,0.000259436,-0.003737189
0.02135,0.000261179,-0.003753397
0.0214,0.000262929,-0.003769631
0.02145,0.000264686,-0.00378589
0.0215,0.00026645,-0.003802175
0.02155,0.000268221,-0.003818484
0.0216,0.00027,-0.003834819
0.02165,0.000271786,-0.003851179
0.0217,0.00027358,-0.003867564
0.02175,0.00027538,-0.003883974
0.0218,0.000277188,-0.003900409
0.02185,0.000279003,-0.003916869
0.0219,0.000280826,-0.003933353
0.02195,0.000282656,-0.003949863
0.022,0.000284493,-0.003966396
0.02205,0.000286338,-0.003982954
0.0221,0.00028819,-0.003999536
0.02215,0.000290049,-0.004016143
0.0222,0.000291916,-0.004032774
0.02225,0.00029379,-0.004049429
0.0223,0.000295672,-0.004066108
0.02235,0.00029756,-0.004082811
0.0224,0.000299457,-0.004099537
0.02245,0.000301361,-0.004116288
0.0225,0.000303272,-0.004133062
0.02255,0.00030519,-0.00414986
0.0226,0.000307116,-0.004166681
0.02265,0.00030905,-0.004183526
0.0227,0.000310991,-0.004200394
0.02275,0.000312939,-0.004217285
0.0228,0.000314895,-0.004234199
0.02285,0.000316859,-0.004251137
0.0229,0.00031883,-0.004268097
0.02295,0.000320808,-0.00428508
0.023,0.000322794,-0.004302087
0.02305,0.000324787,-0.004319115
0.0231,0.000326788,-0.004336167
0.02315,0.000328797,-0.004353241
0.0232,0.000330813,-0.004370337
0.02325,0.000332836,-0.004387456
0.0233,0.000334867,-0.004404597
0.02335,0.000336906,-0.00442176
0.0234,0.000338952,-0.004438946
0.02345,0.000341006,-0.004456153
0.0235,0.000343067,-0.004473382
0.02355,0.000345136,-0.004490633
0.0236,0.000347213,-0.004507906
0.02365,0.000349297,-0.0045252
0.0237,0.000351389,-0.004542516
0.02375,0.000353488,-0.004559854
0.0238,0.000355595,-0.004577213
0.02385,0.00035771,-0.004594593
0.0239,0.000359832,-0.004611994
0.02395,0.000361962,-0.004629416
0.024,0.000364099,-0.00464686
0.02405,0.000366245,-0.004664324
0.0241,0.000368397,-0.004681809
0.02415,0.000370558,-0.004699315
0.0242,0.000372726,-0.004716842
0.02425,0.000374902,-0.004734389
0.0243,0.000377086,-0.004751957
0.02435,0.000379277,-0.004769544
0.0244,0.000381476,-0.004787153
0.02445,0.000383683,-0.004804781
0.0245,0.000385897,-0.00482243
0.02455,0.000388119,-0.004840098
0.0246,0.000390349,-0.004857787
0.02465,0.000392587,-0.004875495
0.0247,0.000394832,-0.004893223
0.02475,0.000397085,-0.004910971
0.0248,0.000399346,-0.004928738
0.02485,0.000401614,-0.004946524
0.0249,0.000403891,-0.00496433
0.02495,0.000406175,-0.004982156
0.025,0.000408467,-0.005
0.02505,0.000410766,-0.005017864
0.0251,0.000413074,-0.005035746
0.02515,0.000415389,-0.005053647
0.0252,0.000417712,-0.005071568
0.02525,0.000420043,-0.005089506
0.0253,0.000422382,-0.005107464
0.02535,0.000424728,-0.00512544
0.0254,0.000427082,-0.005143434
0.02545,0.000429444,-0.005161447
0.0255,0.000431814,-0.005179478
0.02555,0.000434192,-0.005197527
0.0256,0.000436578,-0.005215594
0.02565,0.000438971,-0.00523368
0.0257,0.000441372,-0.005251783
0.02575,0.000443781,-0.005269903
0.0258,0.000446198,-0.005288042
0.02585,0.000448623,-0.005306198
0.0259,0.000451056,-0.005324371
0.02595,0.000453497,-0.005342562
0.026,0.000455945,-0.00536077
0.02605,0.000458401,-0.005378995
0.0261,0.000460866,-0.005397238
0.02615,0.000463338,-0.005415497
0.0262,0.000465818,-0.005433773
0.02625,0.000468306,-0.005452066
0.0263,0.000470802,-0.005470376
0.02635,0.000473305,-0.005488703
0.0264,0.000475817,-0.005507046
0.02645,0.000478337,-0.005525405
0.0265,0.000480864,-0.005543781
0.02655,0.000483399,-0.005562172
0.0266,0.000485943,-0.00558058
0.02665,0.000488494,-0.005599004
0.0267,0.000491053,-0.005617444
0.02675,0.00049362,-0.0056359
0.0268,0.000496196,-0.005654372
0.02685,0.000498779,-0.005672859
0.0269,0.00050137,-0.005691362
0.02695,0.000503969,-0.00570988
0.027,0.000506576,-0.005728413
0.02705,0.00050919,-0.005746962
0.0271,0.000511813,-0.005765526
0.02715,0.000514444,-0.005784105
0.0272,0.000517083,-0.005802699
0.02725,0.00051973,-0.005821307
0.0273,0.000522385,-0.005839931
0.02735,0.000525047,-0.005858569
0.0274,0.000527718,-0.005877222
0.02745,0.000530397,-0.005895889
0.0275,0.000533084,-0.00591457
0.02755,0.000535778,-0.005933266
0.0276,0.000538481,-0.005951976
0.02765,0.000541192,-0.0059707
0.0277,0.000543911,-0.005989438
0.02775,0.000546637,-0.00600819
0.0278,0.000549372,-0.006026956
0.02785,0.000552115,-0.006045735
0.0279,0.000554866,-0.006064528
0.02795,0.000557625,-0.006083334
0.028,0.000560392,-0.006102154
0.02805,0.000563166,-0.006120986
0.0281,0.000565949,-0.006139833
0.02815,0.00056874,-0.006158692
0.0282,0.000571539,-0.006177564
0.02825,0.000574346,-0.006196449
0.0283,0.000577161,-0.006215347
0.02835,0.000579984,-0.006234257
0.0284,0.000582816,-0.00625318
0.02845,0.000585655,-0.006272115
0.0285,0.000588502,-0.006291063
0.02855,0.000591357,-0.006310023
0.0286,0.000594221,-0.006328995
0.02865,0.000597092,-0.006347979
0.0287,0.000599972,-0.006366976
0.02875,0.000602859,-0.006385984
0.0288,0.000605755,-0.006405003
0.02885,0.000608658,-0.006424035
0.0289,0.00061157,-0.006443078
0.02895,0.00061449,-0.006462132
0.029,0.000617418,-0.006481198
0.02905,0.000620354,-0.006500275
0.0291,0.000623298,-0.006519363
0.02915,0.00062625,-0.006538462
0.0292,0.00062921,-0.006557572
0.02925,0.000632178,-0.006576693
0.0293,0.000635154,-0.006595825
0.02935,0.000638139,-0.006614967
0.0294,0.000641131,-0.00663412
0.02945,0.000644132,-0.006653283
0.0295,0.00064714,-0.006672457
0.02955,0.000650157,-0.006691641
0.0296,0.000653182,-0.006710834
0.02965,0.000656215,-0.006730038
0.0297,0.000659256,-0.006749252
0.02975,0.000662305,-0.006768476
0.0298,0.000665362,-0.006787709
0.02985,0.000668427,-0.006806952
0.0299,0.0006715,-0.006826204
0.02995,0.000674582,-0.006845466
0.03,0.000677671,-0.006864737
0.03005,0.000680769,-0.006884017
0.0301,0.000683875,-0.006903306
0.03015,0.000686988,-0.006922604
0.0302,0.00069011,-0.006941912
0.03025,0.00069324,-0.006961227
0.0303,0.000696378,-0.006980552
0.03035,0.000699524,-0.006999885
0.0304,0.000702679,-0.007019226
0.03045,0.000705841,-0.007038576
0.0305,0.000709011,-0.007057934
0.03055,0.00071219,-0.007077301
0.0306,0.000715376,-0.007096675
0.03065,0.000718571,-0.007116057
0.0307,0.000721774,-0.007135447
0.03075,0.000724985,-0.007154845
0.0308,0.000728204,-0.00717425
0.03085,0.000731431,-0.007193663
0.0309,0.000734666,-0.007213083
0.03095,0.000737909,-0.00723251
0.031,0.000741161,-0.007251945
0.03105,0.00074442,-0.007271387
0.0311,0.000747688,-0.007290836
0.03115,0.000750963,-0.007310291
0.0312,0.000754247,-0.007329754
0.03125,0.000757539,-0.007349223
0.0313,0.000760839,-0.007368698
0.03135,0.000764147,-0.00738818
0.0314,0.000767463,-0.007407668
0.03145,0.000770787,-0.007427163
0.0315,0.000774119,-0.007446664
0.03155,0.000777459,-0.00746617
0.0316,0.000780808,-0.007485683
0.03165,0.000784164,-0.007505201
0.0317,0.000787529,-0.007524726
0.03175,0.000790901,-0.007544255
0.0318,0.000794282,-0.00756379
0.03185,0.000797671,-0.007583331
0.0319,0.000801068,-0.007602877
0.03195,0.000804473,-0.007622428
0.032,0.000807886,-0.007641984
0.03205,0.000811307,-0.007661545
0.0321,0.000814736,-0.007681111
0.03215,0.000818173,-0.007700682
0.0322,0.000821618,-0.007720257
0.03225,0.000825072,-0.007739837
0.0323,0.000828533,-0.007759421
0.03235,0.000832003,-0.007779009
0.0324,0.00083548,-0.007798602
0.03245,0.000838966,-0.007818199
0.0325,0.000842459,-0.007837799
0.03255,0.000845961,-0.007857404
0.0326,0.000849471,-0.007877012
0.03265,0.000852989,-0.007896624
0.0327,0.000856515,-0.00791624
0.03275,0.000860048,-0.007935859
0.0328,0.00086359,-0.007955481
0.03285,0.00086714,-0.007975107
0.0329,0.000870698,-0.007994736
0.03295,0.000874264,-0.008014367
0.033,0.000877838,-0.008034002
0.03305,0.00088142,-0.00805364
0.0331,0.000885011,-0.00807328
0.03315,0.000888609,-0.008092922
0.0332,0.000892215,-0.008112567
0.03325,0.000895829,-0.008132215
0.0333,0.000899451,-0.008151865
0.03335,0.000903082,-0.008171517
0.0334,0.00090672,-0.008191171
0.03345,0.000910366,-0.008210826
0.0335,0.00091402,-0.008230484
0.03355,0.000917682,-0.008250144
0.0336,0.000921353,-0.008269804
0.03365,0.000925031,-0.008289467
0.0337,0.000928717,-0.008309131
0.03375,0.000932411,-0.008328796
0.0338,0.000936113,-0.008348462
0.03385,0.000939824,-0.008368129
0.0339,0.000943542,-0.008387798
0.03395,0.000947268,-0.008407467
0.034,0.000951002,-0.008427137
0.03405,0.000954744,-0.008446807
0.0341,0.000958494,-0.008466478
0.03415,0.000962252,-0.008486149
0.0342,0.000966018,-0.008505821
0.03425,0.000969792,-0.008525493
0.0343,0.000973574,-0.008545164
0.03435,0.000977363,-0.008564836
0.0344,0.000981161,-0.008584508
0.03445,0.000984967,-0.008604179
0.0345,0.00098878,-0.00862385
0.03455,0.000992602,-0.008643521
0.0346,0.000996431,-0.00866319
0.03465,0.001000269,-0.00868286
0.0347,0.001004114,-0.008702528
0.03475,0.001007967,-0.008722195
0.0348,0.001011828,-0.008741862
0.03485,0.001015697,-0.008761527
0.0349,0.001019574,-0.008781191
0.03495,0.001023459,-0.008800853
0.035,0.001027351,-0.008820515
0.03505,0.001031252,-0.008840174
0.0351,0.00103516,-0.008859832
0.03515,0.001039076,-0.008879488
0.0352,0.001043001,-0.008899142
0.03525,0.001046933,-0.008918794
0.0353,0.001050872,-0.008938444
0.03535,0.00105482,-0.008958092
0.0354,0.001058776,-0.008977737
0.03545,0.001062739,-0.00899738
0.0355,0.00106671,-0.00901702
0.03555,0.001070689,-0.009036657
0.0356,0.001074676,-0.009056292
0.03565,0.001078671,-0.009075924
0.0357,0.001082674,-0.009095552
0.03575,0.001086684,-0.009115178
0.0358,0.001090702,-0.0091348
0.03585,0.001094728,-0.009154419
0.0359,0.001098762,-0.009174035
0.03595,0.001102803,-0.009193646
0.036,0.001106853,-0.009213255
0.03605,0.00111091,-0.009232859
0.0361,0.001114975,-0.009252459
0.03615,0.001119047,-0.009272056
0.0362,0.001123128,-0.009291648
0.03625,0.001127216,-0.009311236
0.0363,0.001131312,-0.009330819
0.03635,0.001135415,-0.009350399
0.0364,0.001139527,-0.009369973
0.03645,0.001143646,-0.009389543
0.0365,0.001147772,-0.009409108
0.03655,0.001151907,-0.009428668
0.0366,0.001156049,-0.009448223
0.03665,0.001160199,-0.009467773
0.0367,0.001164357,-0.009487317
0.03675,0.001168522,-0.009506856
0.0368,0.001172695,-0.00952639
0.03685,0.001176876,-0.009545918
0.0369,0.001181064,-0.009565441
0.03695,0.00118526,-0.009584957
0.037,0.001189464,-0.009604468
0.03705,0.001193675,-0.009623972
0.0371,0.001197894,-0.009643471
0.03715,0.001202121,-0.009662963
0.0372,0.001206355,-0.009682448
0.03725,0.001210597,-0.009701928
0.0373,0.001214846,-0.0097214
0.03735,0.001219103,-0.009740866
0.0374,0.001223368,-0.009760325
0.03745,0.00122764,-0.009779777
0.0375,0.00123192,-0.009799222
0.03755,0.001236208,-0.00981866
0.0376,0.001240503,-0.009838091
0.03765,0.001244805,-0.009857514
0.0377,0.001249115,-0.009876929
0.03775,0.001253433,-0.009896337
0.0378,0.001257758,-0.009915738
0.03785,0.001262091,-0.00993513
