Domain, Ia, Ea
0.00335,1.27E-05,-0.000815573
0.0034,1.31E-05,-0.000811961
0.00345,1.34E-05,-0.000807071
0.0035,1.37E-05,-0.000800886
0.00355,1.40E-05,-0.000793388
0.0036,1.43E-05,-0.000784563
0.00365,1.46E-05,-0.000774397
0.0037,1.49E-05,-0.000762879
0.00375,1.52E-05,-0.00075
0.0038,1.55E-05,-0.000735753
0.00385,1.57E-05,-0.000720132
0.0039,1.60E-05,-0.000703134
0.00395,1.62E-05,-0.000684757
0.004,1.64E-05,-0.000665003
0.00405,1.66E-05,-0.000643874
0.0041,1.68E-05,-0.000621374
0.00415,1.70E-05,-0.000597511
0.0042,1.72E-05,-0.000572294
0.00425,1.73E-05,-0.000545734
0.0043,1.74E-05,-0.000517843
0.00435,1.75E-05,-0.000488637
0.0044,1.76E-05,-0.000458134
0.00445,1.77E-05,-0.000426353
0.0045,1.77E-05,-0.000393314
0.00455,1.77E-05,-0.000359043
0.0046,1.77E-05,-0.000323565
0.00465,1.77E-05,-0.000286906
0.0047,1.76E-05,-0.000249097
0.00475,1.76E-05,-0.00021017
0.0048,1.75E-05,-0.000170158
0.00485,1.74E-05,-0.000129097
0.0049,1.72E-05,-8.70E-05
0.00495,1.71E-05,-4.40E-05
0.005,1.69E-05,8.62E-18
0.00505,1.66E-05,4.49E-05
0.0051,1.64E-05,9.06E-05
0.00515,1.61E-05,0.000137082
0.0052,1.58E-05,0.000184338
0.00525,1.55E-05,0.000232293
0.0053,1.51E-05,0.000280897
0.00535,1.47E-05,0.000330096
0.0054,1.43E-05,0.000379837
0.00545,1.39E-05,0.000430063
0.0055,1.34E-05,0.000480718
0.00555,1.29E-05,0.000531743
0.0056,1.24E-05,0.00058308
0.00565,1.18E-05,0.000634667
0.0057,1.12E-05,0.000686443
0.00575,1.06E-05,0.000738345
0.0058,9.98E-06,0.000790311
0.00585,9.31E-06,0.000842275
0.0059,8.61E-06,0.000894173
0.00595,7.89E-06,0.000945938
0.006,7.13E-06,0.000997505
0.00605,6.35E-06,0.001048806
0.0061,5.55E-06,0.001099773
0.00615,4.71E-06,0.001150341
0.0062,3.85E-06,0.001200439
0.00625,2.97E-06,0.00125
0.0063,2.06E-06,0.001298956
0.00635,1.12E-06,0.001347238
0.0064,1.66E-07,0.001394778
0.00645,-8.15E-07,0.001441508
0.0065,-1.82E-06,0.00148736
0.00655,-2.84E-06,0.001532266
0.0066,-3.89E-06,0.001576159
0.00665,-4.96E-06,0.001618973
0.0067,-6.04E-06,0.001660642
0.00675,-7.15E-06,0.001701099
0.0068,-8.27E-06,0.001740281
0.00685,-9.41E-06,0.001778124
0.0069,-1.06E-05,0.001814565
0.00695,-1.17E-05,0.001849543
0.007,-1.29E-05,0.001882996
0.00705,-1.41E-05,0.001914865
0.0071,-1.53E-05,0.001945092
0.00715,-1.65E-05,0.001973621
0.0072,-1.78E-05,0.002000396
0.00725,-1.90E-05,0.002025363
0.0073,-2.02E-05,0.002048471
0.00735,-2.15E-05,0.002069668
0.0074,-2.27E-05,0.002088906
0.00745,-2.40E-05,0.002106138
0.0075,-2.52E-05,0.00212132
0.00755,-2.65E-05,0.002134409
0.0076,-2.77E-05,0.002145363
0.00765,-2.90E-05,0.002154144
0.0077,-3.02E-05,0.002160716
0.00775,-3.15E-05,0.002165043
0.0078,-3.27E-05,0.002167096
0.00785,-3.39E-05,0.002166843
0.0079,-3.52E-05,0.002164258
0.00795,-3.64E-05,0.002159316
0.008,-3.75E-05,0.002151995
0.00805,-3.87E-05,0.002142276
0.0081,-3.99E-05,0.002130142
0.00815,-4.10E-05,0.002115579
0.0082,-4.22E-05,0.002098575
0.00825,-4.33E-05,0.002079121
0.0083,-4.43E-05,0.002057213
0.00835,-4.54E-05,0.002032846
0.0084,-4.64E-05,0.002006021
0.00845,-4.75E-05,0.00197674
0.0085,-4.84E-05,0.001945009
0.00855,-4.94E-05,0.001910836
0.0086,-5.03E-05,0.001874233
0.00865,-5.12E-05,0.001835214
0.0087,-5.21E-05,0.001793796
0.00875,-5.29E-05,0.00175
0.0088,-5.37E-05,0.001703849
0.00885,-5.44E-05,0.001655368
0.0089,-5.51E-05,0.001604587
0.00895,-5.58E-05,0.001551539
0.009,-5.64E-05,0.001496257
0.00905,-5.70E-05,0.00143878
0.0091,-5.76E-05,0.001379148
0.00915,-5.81E-05,0.001317405
0.0092,-5.85E-05,0.001253597
0.00925,-5.89E-05,0.001187773
0.0093,-5.93E-05,0.001119986
0.00935,-5.96E-05,0.001050289
0.0094,-5.98E-05,0.000978741
0.00945,-6.00E-05,0.0009054
0.0095,-6.02E-05,0.00083033
0.00955,-6.03E-05,0.000753596
0.0096,-6.03E-05,0.000675265
0.00965,-6.03E-05,0.000595407
0.0097,-6.03E-05,0.000514095
0.00975,-6.01E-05,0.000431402
0.0098,-6.00E-05,0.000347406
0.00985,-5.97E-05,0.000262186
0.0099,-5.94E-05,0.000175822
0.00995,-5.91E-05,8.84E-05
0.01,-5.87E-05,-1.43E-16
0.01005,-5.82E-05,-8.93E-05
0.0101,-5.77E-05,-0.000179374
0.01015,-5.71E-05,-0.000270171
0.0102,-5.64E-05,-0.000361586
0.01025,-5.57E-05,-0.000453525
0.0103,-5.50E-05,-0.000545894
0.01035,-5.42E-05,-0.000638597
0.0104,-5.33E-05,-0.000731537
0.01045,-5.23E-05,-0.000824616
0.0105,-5.13E-05,-0.000917734
0.01055,-5.03E-05,-0.001010791
0.0106,-4.91E-05,-0.001103686
0.01065,-4.80E-05,-0.001196319
0.0107,-4.67E-05,-0.001288586
0.01075,-4.54E-05,-0.001380385
0.0108,-4.41E-05,-0.001471614
0.01085,-4.27E-05,-0.001562168
0.0109,-4.12E-05,-0.001651946
0.01095,-3.97E-05,-0.001740844
0.011,-3.81E-05,-0.001828759
0.01105,-3.65E-05,-0.001915587
0.0111,-3.48E-05,-0.002001227
0.01115,-3.31E-05,-0.002085577
0.0112,-3.14E-05,-0.002168535
0.01125,-2.95E-05,-0.00225
0.0113,-2.77E-05,-0.002329873
0.01135,-2.58E-05,-0.002408055
0.0114,-2.38E-05,-0.002484448
0.01145,-2.18E-05,-0.002558956
0.0115,-1.98E-05,-0.002631482
0.01155,-1.77E-05,-0.002701934
0.0116,-1.56E-05,-0.002770219
0.01165,-1.34E-05,-0.002836246
0.0117,-1.12E-05,-0.002899926
0.01175,-9.01E-06,-0.002961173
0.0118,-6.76E-06,-0.0030199
0.01185,-4.47E-06,-0.003076025
0.0119,-2.17E-06,-0.003129468
0.01195,1.68E-07,-0.003180149
0.012,2.53E-06,-0.003227993
0.01205,4.91E-06,-0.003272925
0.0121,7.30E-06,-0.003314876
0.01215,9.72E-06,-0.003353776
0.0122,1.21E-05,-0.00338956
0.01225,1.46E-05,-0.003422166
0.0123,1.70E-05,-0.003451533
0.01235,1.95E-05,-0.003477605
0.0124,2.20E-05,-0.003500329
0.01245,2.44E-05,-0.003519654
0.0125,2.69E-05,-0.003535534
0.01255,2.94E-05,-0.003547924
0.0126,3.19E-05,-0.003556786
0.01265,3.43E-05,-0.003562081
0.0127,3.68E-05,-0.003563778
0.01275,3.92E-05,-0.003561846
0.0128,4.17E-05,-0.00355626
0.01285,4.41E-05,-0.003546998
0.0129,4.65E-05,-0.003534041
0.01295,4.89E-05,-0.003517376
0.013,5.12E-05,-0.003496992
0.01305,5.35E-05,-0.003472883
0.0131,5.59E-05,-0.003445045
0.01315,5.81E-05,-0.00341348
0.0132,6.04E-05,-0.003378193
0.01325,6.26E-05,-0.003339195
0.0133,6.47E-05,-0.003296498
0.01335,6.69E-05,-0.003250119
0.0134,6.90E-05,-0.003200081
0.01345,7.10E-05,-0.003146408
0.0135,7.30E-05,-0.003089132
0.01355,7.50E-05,-0.003028284
0.0136,7.68E-05,-0.002963903
0.01365,7.87E-05,-0.002896031
0.0137,8.05E-05,-0.002824713
0.01375,8.22E-05,-0.00275
0.0138,8.39E-05,-0.002671944
0.01385,8.55E-05,-0.002590604
0.0139,8.70E-05,-0.002506041
0.01395,8.85E-05,-0.00241832
0.014,8.99E-05,-0.002327511
0.01405,9.13E-05,-0.002233686
0.0141,9.26E-05,-0.002136921
0.01415,9.38E-05,-0.002037298
0.0142,9.49E-05,-0.001934899
0.01425,9.59E-05,-0.001829813
0.0143,9.69E-05,-0.001722129
0.01435,9.78E-05,-0.001611941
0.0144,9.86E-05,-0.001499347
0.01445,9.93E-05,-0.001384448
0.0145,1.00E-04,-0.001267346
0.01455,0.000100547,-0.001148149
0.0146,0.000101024,-0.001026966
0.01465,0.000101415,-0.000903908
0.0147,0.000101718,-0.000779092
0.01475,0.000101933,-0.000652634
0.0148,0.000102058,-0.000524654
0.01485,0.000102094,-0.000395275
0.0149,0.000102039,-0.000264622
0.01495,0.000101894,-0.00013282
0.015,0.000101656,2.59E-16
0.01505,0.000101327,0.000133709
0.0151,0.000100905,0.000268174
0.01515,0.000100391,0.00040326
0.0152,9.98E-05,0.000538834
0.01525,9.91E-05,0.000674757
0.0153,9.83E-05,0.000810891
0.01535,9.74E-05,0.000947098
0.0154,9.64E-05,0.001083238
0.01545,9.54E-05,0.001219169
0.0155,9.42E-05,0.00135475
0.01555,9.30E-05,0.001489839
0.0156,9.16E-05,0.001624293
0.01565,9.02E-05,0.001757971
0.0157,8.87E-05,0.001890729
0.01575,8.71E-05,0.002022424
0.0158,8.54E-05,0.002152916
0.01585,8.36E-05,0.002282062
0.0159,8.17E-05,0.00240972
0.01595,7.98E-05,0.00253575
0.016,7.78E-05,0.002660012
0.01605,7.57E-05,0.002782369
0.0161,7.35E-05,0.002902681
0.01615,7.12E-05,0.003020813
0.0162,6.89E-05,0.00313663
0.01625,6.65E-05,0.00325
0.0163,6.40E-05,0.00336079
0.01635,6.15E-05,0.003468872
0.0164,5.88E-05,0.003574119
0.01645,5.62E-05,0.003676404
0.0165,5.34E-05,0.003775605
0.01655,5.06E-05,0.003871603
0.0166,4.77E-05,0.003964279
0.01665,4.48E-05,0.004053519
0.0167,4.18E-05,0.004139211
0.01675,3.88E-05,0.004221246
0.0168,3.58E-05,0.004299519
0.01685,3.26E-05,0.004373926
0.0169,2.95E-05,0.004444371
0.01695,2.63E-05,0.004510756
0.017,2.30E-05,0.00457299
0.01705,1.98E-05,0.004630986
0.0171,1.65E-05,0.004684659
0.01715,1.31E-05,0.004733931
0.0172,9.77E-06,0.004778724
0.01725,6.39E-06,0.004818968
0.0173,2.99E-06,0.004854595
0.01735,-4.24E-07,0.004885542
0.0174,-3.85E-06,0.004911752
0.01745,-7.29E-06,0.00493317
0.0175,-1.07E-05,0.004949747
0.01755,-1.42E-05,0.00496144
0.0176,-1.76E-05,0.004968209
0.01765,-2.11E-05,0.004970018
0.0177,-2.45E-05,0.00496684
0.01775,-2.79E-05,0.004958648
0.0178,-3.13E-05,0.004945424
0.01785,-3.47E-05,0.004927152
0.0179,-3.81E-05,0.004903825
0.01795,-4.14E-05,0.004875437
0.018,-4.47E-05,0.004841989
0.01805,-4.80E-05,0.004803489
0.0181,-5.13E-05,0.004759947
0.01815,-5.45E-05,0.004711381
0.0182,-5.77E-05,0.004657812
0.01825,-6.08E-05,0.004599268
0.0183,-6.39E-05,0.004535782
0.01835,-6.69E-05,0.004467392
0.0184,-6.99E-05,0.004394141
0.01845,-7.28E-05,0.004316077
0.0185,-7.57E-05,0.004233254
0.01855,-7.85E-05,0.004145732
0.0186,-8.12E-05,0.004053573
0.01865,-8.39E-05,0.003956848
0.0187,-8.65E-05,0.003855631
0.01875,-8.90E-05,0.00375
0.0188,-9.14E-05,0.00364004
0.01885,-9.38E-05,0.003525841
0.0189,-9.61E-05,0.003407495
0.01895,-9.83E-05,0.003285102
0.019,-0.000100363,0.003158765
0.01905,-0.000102378,0.003028592
0.0191,-0.0001043,0.002894695
0.01915,-0.000106127,0.002757191
0.0192,-0.000107857,0.002616202
0.01925,-0.000109488,0.002471852
0.0193,-0.000111018,0.002324271
0.01935,-0.000112445,0.002173593
0.0194,-0.000113767,0.002019954
0.01945,-0.000114982,0.001863496
0.0195,-0.000116089,0.001704362
0.01955,-0.000117087,0.001542702
0.0196,-0.000117973,0.001378666
0.01965,-0.000118747,0.001212409
0.0197,-0.000119407,0.001044089
0.01975,-0.000119952,0.000873865
0.0198,-0.000120381,0.000701902
0.01985,-0.000120694,0.000528364
0.0199,-0.00012089,0.000353421
0.01995,-0.000120967,0.000177242
0.02,-0.000120925,-7.18E-16
0.02005,-0.000120765,-0.00017813
0.0201,-0.000120485,-0.000356973
0.02015,-0.000120086,-0.00053635
0.0202,-0.000119567,-0.000716082
0.02025,-0.000118929,-0.000895989
0.0203,-0.000118172,-0.001075889
0.02035,-0.000117295,-0.0012556
0.0204,-0.0001163,-0.001434938
0.02045,-0.000115186,-0.001613722
0.0205,-0.000113955,-0.001791766
0.02055,-0.000112608,-0.001968886
0.0206,-0.000111145,-0.0021449
0.02065,-0.000109567,-0.002319622
0.0207,-0.000107876,-0.002492871
0.02075,-0.000106072,-0.002664464
0.0208,-0.000104157,-0.002834219
0.02085,-0.000102133,-0.003001955
0.0209,-0.000100001,-0.003167493
0.02095,-9.78E-05,-0.003330656
0.021,-9.54E-05,-0.003491266
0.02105,-9.30E-05,-0.00364915
0.0211,-9.04E-05,-0.003804134
0.02115,-8.78E-05,-0.003956049
0.0212,-8.50E-05,-0.004104726
0.02125,-8.22E-05,-0.00425
0.0213,-7.93E-05,-0.004391708
0.02135,-7.63E-05,-0.00452969
0.0214,-7.32E-05,-0.004663789
0.02145,-7.00E-05,-0.004793852
0.0215,-6.67E-05,-0.004919728
0.02155,-6.34E-05,-0.005041272
0.0216,-6.00E-05,-0.005158339
0.02165,-5.65E-05,-0.005270792
0.0217,-5.30E-05,-0.005378496
0.02175,-4.94E-05,-0.00548132
0.0218,-4.57E-05,-0.005579137
0.02185,-4.20E-05,-0.005671828
0.0219,-3.82E-05,-0.005759273
0.02195,-3.43E-05,-0.005841362
0.022,-3.05E-05,-0.005917987
0.02205,-2.65E-05,-0.005989046
0.0221,-2.26E-05,-0.006054443
0.02215,-1.86E-05,-0.006114085
0.0222,-1.46E-05,-0.006167888
0.02225,-1.05E-05,-0.00621577
0.0223,-6.42E-06,-0.006257657
0.02235,-2.33E-06,-0.006293479
0.0224,1.79E-06,-0.006323175
0.02245,5.91E-06,-0.006346686
0.0225,1.00E-05,-0.006363961
0.02255,1.42E-05,-0.006374956
0.0226,1.83E-05,-0.006379632
0.02265,2.24E-05,-0.006377956
0.0227,2.65E-05,-0.006369902
0.02275,3.06E-05,-0.00635545
0.0228,3.47E-05,-0.006334588
0.02285,3.88E-05,-0.006307307
0.0229,4.28E-05,-0.006273608
0.02295,4.68E-05,-0.006233497
0.023,5.08E-05,-0.006186986
0.02305,5.47E-05,-0.006134095
0.0231,5.86E-05,-0.00607485
0.02315,6.24E-05,-0.006009282
0.0232,6.62E-05,-0.005937431
0.02325,6.99E-05,-0.005859342
0.0233,7.36E-05,-0.005775067
0.02335,7.72E-05,-0.005684665
0.0234,8.07E-05,-0.005588201
0.02345,8.42E-05,-0.005485746
0.0235,8.76E-05,-0.005377377
0.02355,9.09E-05,-0.00526318
0.0236,9.41E-05,-0.005143244
0.02365,9.72E-05,-0.005017666
0.0237,0.000100288,-0.004886548
0.02375,0.000103243,-0.00475
0.0238,0.000106101,-0.004608136
0.02385,0.000108859,-0.004461077
0.0239,0.000111514,-0.004308948
0.02395,0.000114062,-0.004151883
0.024,0.000116501,-0.003990019
0.02405,0.000118827,-0.003823498
0.0241,0.000121038,-0.003652468
0.02415,0.000123131,-0.003477085
0.0242,0.000125103,-0.003297504
0.02425,0.000126953,-0.003113892
0.0243,0.000128677,-0.002926414
0.02435,0.000130273,-0.002735245
0.0244,0.00013174,-0.002540561
0.02445,0.000133074,-0.002342544
0.0245,0.000134276,-0.002141379
0.02455,0.000135341,-0.001937255
0.0246,0.00013627,-0.001730367
0.02465,0.00013706,-0.001520911
0.0247,0.00013771,-0.001309086
0.02475,0.000138218,-0.001095097
0.0248,0.000138585,-0.00087915
0.02485,0.000138808,-0.000661454
0.0249,0.000138887,-0.00044222
0.02495,0.000138822,-0.000221663
0.025,0.000138611,8.09E-16
0.02505,0.000138255,0.000222552
0.0251,0.000137753,0.000445772
0.02515,0.000137106,0.000669439
0.0252,0.000136312,0.00089333
0.02525,0.000135373,0.00111722
0.0253,0.000134288,0.001340886
0.02535,0.000133059,0.001564101
0.0254,0.000131686,0.001786639
0.02545,0.000130169,0.002008275
0.0255,0.000128511,0.002228782
0.02555,0.000126711,0.002447934
0.0256,0.000124771,0.002665506
0.02565,0.000122692,0.002881274
0.0257,0.000120477,0.003095014
0.02575,0.000118126,0.003306504
0.0258,0.000115642,0.003515521
0.02585,0.000113027,0.003721848
0.0259,0.000110282,0.003925267
0.02595,0.000107409,0.004125562
0.026,0.000104413,0.00432252
0.02605,0.000101294,0.004515931
0.0261,9.81E-05,0.004705588
0.02615,9.47E-05,0.004891285
0.0262,9.12E-05,0.005072822
0.02625,8.77E-05,0.00525
0.0263,8.40E-05,0.005422625
0.02635,8.02E-05,0.005590507
0.0264,7.63E-05,0.005753459
0.02645,7.23E-05,0.0059113
0.0265,6.82E-05,0.006063851
0.02655,6.40E-05,0.00621094
0.0266,5.98E-05,0.006352399
0.02665,5.54E-05,0.006488065
0.0267,5.10E-05,0.006617781
0.02675,4.65E-05,0.006741393
0.0268,4.20E-05,0.006858756
0.02685,3.73E-05,0.006969729
0.0269,3.26E-05,0.007074176
0.02695,2.79E-05,0.007171968
0.027,2.31E-05,0.007262984
0.02705,1.83E-05,0.007347107
0.0271,1.34E-05,0.007424226
0.02715,8.44E-06,0.00749424
0.0272,3.49E-06,0.007557052
0.02725,-1.50E-06,0.007612572
0.0273,-6.51E-06,0.007660719
0.02735,-1.15E-05,0.007701417
0.0274,-1.66E-05,0.007734598
0.02745,-2.16E-05,0.007760201
0.0275,-2.67E-05,0.007778175
0.02755,-3.17E-05,0.007788472
0.0276,-3.68E-05,0.007791055
0.02765,-4.18E-05,0.007785893
0.0277,-4.68E-05,0.007772964
0.02775,-5.18E-05,0.007752252
0.0278,-5.67E-05,0.007723752
0.02785,-6.17E-05,0.007687462
0.0279,-6.66E-05,0.007643392
0.02795,-7.14E-05,0.007591557
0.028,-7.62E-05,0.007531983
0.02805,-8.10E-05,0.007464702
0.0281,-8.56E-05,0.007389752
0.02815,-9.03E-05,0.007307183
0.0282,-9.48E-05,0.007217049
0.02825,-9.93E-05,0.007119415
0.0283,-0.000103716,0.007014352
0.02835,-0.000108039,0.006901938
0.0284,-0.000112275,0.006782261
0.02845,-0.00011642,0.006655414
0.0285,-0.000120468,0.0065215
0.02855,-0.000124415,0.006380628
0.0286,-0.000128257,0.006232914
0.02865,-0.000131989,0.006078483
0.0287,-0.000135608,0.005917465
0.02875,-0.000139109,0.00575
0.0288,-0.000142488,0.005576232
0.02885,-0.000145742,0.005396313
0.0289,-0.000148865,0.005210402
0.02895,-0.000151856,0.005018665
0.029,-0.00015471,0.004821272
0.02905,-0.000157424,0.004618403
0.0291,-0.000159995,0.004410242
0.02915,-0.000162419,0.004196978
0.0292,-0.000164693,0.003978807
0.02925,-0.000166815,0.003755931
0.0293,-0.000168781,0.003528557
0.02935,-0.000170589,0.003296897
0.0294,-0.000172238,0.003061168
0.02945,-0.000173723,0.002821591
0.0295,-0.000175044,0.002578395
0.02955,-0.000176198,0.002331808
0.0296,-0.000177183,0.002082068
0.02965,-0.000177997,0.001829412
0.0297,-0.00017864,0.001574083
0.02975,-0.00017911,0.001316329
0.0298,-0.000179405,0.001056398
0.02985,-0.000179525,0.000794543
0.0299,-0.000179469,0.000531019
0.02995,-0.000179236,0.000266085
0.03,-0.000178825,-1.45E-15
0.03005,-0.000178237,-0.000266973
0.0301,-0.00017747,-0.000534571
0.03015,-0.000176526,-0.000802528
0.0302,-0.000175405,-0.001070578
0.03025,-0.000174106,-0.001338452
0.0303,-0.00017263,-0.001605883
0.03035,-0.000170978,-0.001872602
0.0304,-0.000169152,-0.00213834
0.03045,-0.000167151,-0.002402828
0.0305,-0.000164978,-0.002665798
0.03055,-0.000162634,-0.002926982
0.0306,-0.00016012,-0.003186113
0.03065,-0.000157439,-0.003442926
0.0307,-0.000154592,-0.003697157
0.03075,-0.000151581,-0.003948543
0.0308,-0.000148409,-0.004196824
0.03085,-0.000145078,-0.004441742
0.0309,-0.000141591,-0.00468304
0.03095,-0.000137951,-0.004920468
0.031,-0.00013416,-0.005153774
0.03105,-0.000130222,-0.005382713
0.0311,-0.000126141,-0.005607042
0.03115,-0.000121919,-0.005826522
0.0312,-0.00011756,-0.006040918
0.03125,-0.000113068,-0.00625
0.0313,-0.000108447,-0.006453542
0.03135,-0.000103701,-0.006651324
0.0314,-9.88E-05,-0.006843129
0.03145,-9.38E-05,-0.007028748
0.0315,-8.88E-05,-0.007207974
0.03155,-8.36E-05,-0.007380609
0.0316,-7.82E-05,-0.007546459
0.03165,-7.28E-05,-0.007705338
0.0317,-6.73E-05,-0.007857066
0.03175,-6.18E-05,-0.008001467
0.0318,-5.61E-05,-0.008138375
0.03185,-5.03E-05,-0.00826763
0.0319,-4.45E-05,-0.008389078
0.03195,-3.86E-05,-0.008502575
0.032,-3.27E-05,-0.008607981
0.03205,-2.67E-05,-0.008705167
0.0321,-2.06E-05,-0.00879401
0.03215,-1.45E-05,-0.008874395
0.0322,-8.40E-06,-0.008946216
0.03225,-2.23E-06,-0.009009374
0.0323,3.96E-06,-0.009063781
0.03235,1.02E-05,-0.009109354
0.0324,1.64E-05,-0.009146021
0.03245,2.27E-05,-0.009173717
0.0325,2.89E-05,-0.009192388
0.03255,3.51E-05,-0.009201987
0.0326,4.14E-05,-0.009202478
0.03265,4.76E-05,-0.00919383
0.0327,5.38E-05,-0.009176026
0.03275,5.99E-05,-0.009149055
0.0328,6.61E-05,-0.009112916
0.03285,7.22E-05,-0.009067617
0.0329,7.82E-05,-0.009013175
0.03295,8.42E-05,-0.008949618
0.033,9.01E-05,-0.00887698
0.03305,9.60E-05,-0.008795308
0.0331,0.000101815,-0.008704655
0.03315,0.00010754,-0.008605084
0.0332,0.000113185,-0.008496668
0.03325,0.000118741,-0.008379489
0.0333,0.000124205,-0.008253637
0.03335,0.000129569,-0.008119211
0.0334,0.00013483,-0.007976321
0.03345,0.00013998,-0.007825083
0.0335,0.000145015,-0.007665623
0.03355,0.00014993,-0.007498076
0.0336,0.000154719,-0.007322584
0.03365,0.000159377,-0.0071393
0.0337,0.0001639,-0.006948383
0.03375,0.000168282,-0.00675
0.0338,0.000172519,-0.006544328
0.03385,0.000176606,-0.006331549
0.0339,0.000180539,-0.006111856
0.03395,0.000184313,-0.005885446
0.034,0.000187924,-0.005652526
0.03405,0.000191369,-0.005413309
0.0341,0.000194643,-0.005168015
0.03415,0.000197742,-0.004916871
0.0342,0.000200664,-0.00466011
0.03425,0.000203404,-0.004397971
0.0343,0.00020596,-0.0041307
0.03435,0.000208328,-0.003858549
0.0344,0.000210506,-0.003581774
0.03445,0.00021249,-0.003300639
0.0345,0.000214279,-0.003015411
0.03455,0.00021587,-0.002726361
0.0346,0.000217261,-0.002433768
0.03465,0.00021845,-0.002137913
0.0347,0.000219435,-0.001839081
0.03475,0.000220214,-0.001537561
0.0348,0.000220787,-0.001233646
0.03485,0.000221152,-0.000927632
0.0349,0.000221308,-0.000619818
0.03495,0.000221254,-0.000310506
0.035,0.00022099,1.59E-15
0.03505,0.000220516,0.000311395
0.0351,0.000219831,0.00062337
0.03515,0.000218935,0.000935617
0.0352,0.000217829,0.001247826
0.03525,0.000216513,0.001559684
0.0353,0.000214988,0.00187088
0.03535,0.000213254,0.002181103
0.0354,0.000211314,0.00249004
0.03545,0.000209167,0.002797381
0.0355,0.000206816,0.003102814
0.03555,0.000204263,0.00340603
0.0356,0.000201508,0.00370672
0.03565,0.000198556,0.004004578
0.0357,0.000195406,0.0042993
0.03575,0.000192064,0.004590583
0.0358,0.00018853,0.004878126
0.03585,0.000184808,0.005161635
0.0359,0.000180901,0.005440814
0.03595,0.000176812,0.005715374
0.036,0.000172545,0.005985028
0.03605,0.000168104,0.006249494
0.0361,0.000163492,0.006508495
0.03615,0.000158714,0.006761758
0.0362,0.000153773,0.007009014
0.03625,0.000148674,0.00725
0.0363,0.000143422,0.00748446
0.03635,0.000138021,0.007712141
0.0364,0.000132476,0.0079328
0.03645,0.000126792,0.008146195
0.0365,0.000120974,0.008352096
0.03655,0.000115029,0.008550277
0.0366,0.00010896,0.008740519
0.03665,0.000102774,0.008922611
0.0367,9.65E-05,0.00909635
0.03675,9.01E-05,0.00926154
0.0368,8.36E-05,0.009417994
0.03685,7.70E-05,0.009565531
0.0369,7.03E-05,0.009703981
0.03695,6.35E-05,0.009833181
0.037,5.67E-05,0.009952978
0.03705,4.98E-05,0.010063227
0.0371,4.28E-05,0.010163793
0.03715,3.58E-05,0.01025455
0.0372,2.87E-05,0.01033538
0.03725,2.16E-05,0.010406177
0.0373,1.44E-05,0.010466843
0.03735,7.27E-06,0.010517291
0.0374,7.19E-08,0.010557444
0.03745,-7.14E-06,0.010587233
0.0375,-1.44E-05,0.010606602
