Domain, Ia, Ea
0.00685,1.87E-06,-8.34E-05
0.0069,1.91E-06,-8.46E-05
0.00695,1.95E-06,-8.58E-05
0.007,2.00E-06,-8.71E-05
0.00705,2.04E-06,-8.83E-05
0.0071,2.08E-06,-8.96E-05
0.00715,2.13E-06,-9.08E-05
0.0072,2.17E-06,-9.21E-05
0.00725,2.22E-06,-9.34E-05
0.0073,2.26E-06,-9.47E-05
0.00735,2.31E-06,-9.60E-05
0.0074,2.36E-06,-9.73E-05
0.00745,2.40E-06,-9.86E-05
0.0075,2.45E-06,-9.99E-05
0.00755,2.50E-06,-0.000101264
0.0076,2.55E-06,-0.000102609
0.00765,2.60E-06,-0.000103963
0.0077,2.65E-06,-0.000105326
0.00775,2.70E-06,-0.000106698
0.0078,2.76E-06,-0.000108079
0.00785,2.81E-06,-0.000109468
0.0079,2.86E-06,-0.000110867
0.00795,2.92E-06,-0.000112274
0.008,2.97E-06,-0.00011369
0.00805,3.03E-06,-0.000115115
0.0081,3.08E-06,-0.000116549
0.00815,3.14E-06,-0.000117991
0.0082,3.20E-06,-0.000119443
0.00825,3.26E-06,-0.000120903
0.0083,3.32E-06,-0.000122373
0.00835,3.38E-06,-0.000123851
0.0084,3.44E-06,-0.000125338
0.00845,3.50E-06,-0.000126834
0.0085,3.56E-06,-0.000128338
0.00855,3.62E-06,-0.000129852
0.0086,3.69E-06,-0.000131374
0.00865,3.75E-06,-0.000132906
0.0087,3.82E-06,-0.000134446
0.00875,3.88E-06,-0.000135995
0.0088,3.95E-06,-0.000137553
0.00885,4.02E-06,-0.000139119
0.0089,4.08E-06,-0.000140695
0.00895,4.15E-06,-0.000142279
0.009,4.22E-06,-0.000143873
0.00905,4.29E-06,-0.000145475
0.0091,4.36E-06,-0.000147086
0.00915,4.43E-06,-0.000148706
0.0092,4.51E-06,-0.000150334
0.00925,4.58E-06,-0.000151972
0.0093,4.65E-06,-0.000153619
0.00935,4.73E-06,-0.000155274
0.0094,4.81E-06,-0.000156938
0.00945,4.88E-06,-0.000158611
0.0095,4.96E-06,-0.000160293
0.00955,5.04E-06,-0.000161984
0.0096,5.12E-06,-0.000163683
0.00965,5.20E-06,-0.000165392
0.0097,5.28E-06,-0.000167109
0.00975,5.36E-06,-0.000168835
0.0098,5.44E-06,-0.00017057
0.00985,5.52E-06,-0.000172314
0.0099,5.61E-06,-0.000174066
0.00995,5.69E-06,-0.000175828
0.01,5.78E-06,-0.000177598
0.01005,5.86E-06,-0.000179378
0.0101,5.95E-06,-0.000181166
0.01015,6.04E-06,-0.000182963
0.0102,6.13E-06,-0.000184768
0.01025,6.22E-06,-0.000186583
0.0103,6.31E-06,-0.000188407
0.01035,6.40E-06,-0.000190239
0.0104,6.49E-06,-0.00019208
0.01045,6.58E-06,-0.00019393
0.0105,6.68E-06,-0.000195789
0.01055,6.77E-06,-0.000197657
0.0106,6.87E-06,-0.000199533
0.01065,6.97E-06,-0.000201419
0.0107,7.06E-06,-0.000203313
0.01075,7.16E-06,-0.000205216
0.0108,7.26E-06,-0.000207128
0.01085,7.36E-06,-0.000209049
0.0109,7.46E-06,-0.000210979
0.01095,7.57E-06,-0.000212917
0.011,7.67E-06,-0.000214864
0.01105,7.77E-06,-0.000216821
0.0111,7.88E-06,-0.000218786
0.01115,7.98E-06,-0.000220759
0.0112,8.09E-06,-0.000222742
0.01125,8.20E-06,-0.000224734
0.0113,8.31E-06,-0.000226734
0.01135,8.42E-06,-0.000228743
0.0114,8.53E-06,-0.000230761
0.01145,8.64E-06,-0.000232788
0.0115,8.75E-06,-0.000234824
0.01155,8.87E-06,-0.000236869
0.0116,8.98E-06,-0.000238922
0.01165,9.10E-06,-0.000240984
0.0117,9.21E-06,-0.000243055
0.01175,9.33E-06,-0.000245135
0.0118,9.45E-06,-0.000247224
0.01185,9.57E-06,-0.000249322
0.0119,9.69E-06,-0.000251428
0.01195,9.81E-06,-0.000253544
0.012,9.93E-06,-0.000255668
0.01205,1.01E-05,-0.000257801
0.0121,1.02E-05,-0.000259942
0.01215,1.03E-05,-0.000262093
0.0122,1.04E-05,-0.000264253
0.01225,1.06E-05,-0.000266421
0.0123,1.07E-05,-0.000268598
0.01235,1.08E-05,-0.000270784
0.0124,1.09E-05,-0.000272979
0.01245,1.11E-05,-0.000275182
0.0125,1.12E-05,-0.000277395
0.01255,1.13E-05,-0.000279616
0.0126,1.15E-05,-0.000281846
0.01265,1.16E-05,-0.000284085
0.0127,1.18E-05,-0.000286333
0.01275,1.19E-05,-0.00028859
0.0128,1.20E-05,-0.000290855
0.01285,1.22E-05,-0.000293129
0.0129,1.23E-05,-0.000295412
0.01295,1.25E-05,-0.000297704
0.013,1.26E-05,-0.000300005
0.01305,1.27E-05,-0.000302315
0.0131,1.29E-05,-0.000304633
0.01315,1.30E-05,-0.00030696
0.0132,1.32E-05,-0.000309296
0.01325,1.33E-05,-0.000311641
0.0133,1.35E-05,-0.000313995
0.01335,1.36E-05,-0.000316357
0.0134,1.38E-05,-0.000318729
0.01345,1.39E-05,-0.000321109
0.0135,1.41E-05,-0.000323498
0.01355,1.42E-05,-0.000325896
0.0136,1.44E-05,-0.000328302
0.01365,1.46E-05,-0.000330718
0.0137,1.47E-05,-0.000333142
0.01375,1.49E-05,-0.000335575
0.0138,1.50E-05,-0.000338017
0.01385,1.52E-05,-0.000340468
0.0139,1.54E-05,-0.000342927
0.01395,1.55E-05,-0.000345396
0.014,1.57E-05,-0.000347873
0.01405,1.59E-05,-0.000350359
0.0141,1.60E-05,-0.000352854
0.01415,1.62E-05,-0.000355357
0.0142,1.64E-05,-0.00035787
0.01425,1.65E-05,-0.000360391
0.0143,1.67E-05,-0.000362921
0.01435,1.69E-05,-0.00036546
0.0144,1.71E-05,-0.000368008
0.01445,1.72E-05,-0.000370564
0.0145,1.74E-05,-0.00037313
0.01455,1.76E-05,-0.000375704
0.0146,1.78E-05,-0.000378287
0.01465,1.79E-05,-0.000380879
0.0147,1.81E-05,-0.000383479
0.01475,1.83E-05,-0.000386089
0.0148,1.85E-05,-0.000388707
0.01485,1.87E-05,-0.000391334
0.0149,1.89E-05,-0.00039397
0.01495,1.91E-05,-0.000396614
0.015,1.92E-05,-0.000399268
0.01505,1.94E-05,-0.00040193
0.0151,1.96E-05,-0.000404601
0.01515,1.98E-05,-0.000407281
0.0152,2.00E-05,-0.00040997
0.01525,2.02E-05,-0.000412667
0.0153,2.04E-05,-0.000415373
0.01535,2.06E-05,-0.000418088
0.0154,2.08E-05,-0.000420812
0.01545,2.10E-05,-0.000423545
0.0155,2.12E-05,-0.000426286
0.01555,2.14E-05,-0.000429037
0.0156,2.16E-05,-0.000431796
0.01565,2.18E-05,-0.000434564
0.0157,2.20E-05,-0.00043734
0.01575,2.22E-05,-0.000440126
0.0158,2.24E-05,-0.00044292
0.01585,2.27E-05,-0.000445723
0.0159,2.29E-05,-0.000448535
0.01595,2.31E-05,-0.000451356
0.016,2.33E-05,-0.000454185
0.01605,2.35E-05,-0.000457024
0.0161,2.37E-05,-0.000459871
0.01615,2.40E-05,-0.000462726
0.0162,2.42E-05,-0.000465591
0.01625,2.44E-05,-0.000468465
0.0163,2.46E-05,-0.000471347
0.01635,2.48E-05,-0.000474238
0.0164,2.51E-05,-0.000477138
0.01645,2.53E-05,-0.000480046
0.0165,2.55E-05,-0.000482964
0.01655,2.57E-05,-0.00048589
0.0166,2.60E-05,-0.000488825
0.01665,2.62E-05,-0.000491769
0.0167,2.64E-05,-0.000494721
0.01675,2.67E-05,-0.000497683
0.0168,2.69E-05,-0.000500653
0.01685,2.72E-05,-0.000503632
0.0169,2.74E-05,-0.000506619
0.01695,2.76E-05,-0.000509616
0.017,2.79E-05,-0.000512621
0.01705,2.81E-05,-0.000515635
0.0171,2.84E-05,-0.000518658
0.01715,2.86E-05,-0.00052169
0.0172,2.89E-05,-0.00052473
0.01725,2.91E-05,-0.000527779
0.0173,2.94E-05,-0.000530837
0.01735,2.96E-05,-0.000533904
0.0174,2.99E-05,-0.00053698
0.01745,3.01E-05,-0.000540064
0.0175,3.04E-05,-0.000543157
0.01755,3.06E-05,-0.000546259
0.0176,3.09E-05,-0.00054937
0.01765,3.11E-05,-0.000552489
0.0177,3.14E-05,-0.000555617
0.01775,3.17E-05,-0.000558754
0.0178,3.19E-05,-0.0005619
0.01785,3.22E-05,-0.000565055
0.0179,3.25E-05,-0.000568218
0.01795,3.27E-05,-0.00057139
0.018,3.30E-05,-0.000574571
0.01805,3.33E-05,-0.000577761
0.0181,3.35E-05,-0.000580959
0.01815,3.38E-05,-0.000584166
0.0182,3.41E-05,-0.000587382
0.01825,3.44E-05,-0.000590607
0.0183,3.47E-05,-0.00059384
0.01835,3.49E-05,-0.000597083
0.0184,3.52E-05,-0.000600334
0.01845,3.55E-05,-0.000603593
0.0185,3.58E-05,-0.000606862
0.01855,3.61E-05,-0.000610139
0.0186,3.64E-05,-0.000613425
0.01865,3.66E-05,-0.00061672
0.0187,3.69E-05,-0.000620024
0.01875,3.72E-05,-0.000623336
0.0188,3.75E-05,-0.000626657
0.01885,3.78E-05,-0.000629987
0.0189,3.81E-05,-0.000633326
0.01895,3.84E-05,-0.000636673
0.019,3.87E-05,-0.00064003
0.01905,3.90E-05,-0.000643394
0.0191,3.93E-05,-0.000646768
0.01915,3.96E-05,-0.000650151
0.0192,3.99E-05,-0.000653542
0.01925,4.02E-05,-0.000656942
0.0193,4.05E-05,-0.000660351
0.01935,4.09E-05,-0.000663768
0.0194,4.12E-05,-0.000667194
0.01945,4.15E-05,-0.000670629
0.0195,4.18E-05,-0.000674073
0.01955,4.21E-05,-0.000677526
0.0196,4.24E-05,-0.000680987
0.01965,4.28E-05,-0.000684457
0.0197,4.31E-05,-0.000687936
0.01975,4.34E-05,-0.000691423
0.0198,4.37E-05,-0.000694919
0.01985,4.41E-05,-0.000698424
0.0199,4.44E-05,-0.000701938
0.01995,4.47E-05,-0.000705461
0.02,4.50E-05,-0.000708992
0.02005,4.54E-05,-0.000712532
0.0201,4.57E-05,-0.000716081
0.02015,4.60E-05,-0.000719638
0.0202,4.64E-05,-0.000723204
0.02025,4.67E-05,-0.000726779
0.0203,4.71E-05,-0.000730363
0.02035,4.74E-05,-0.000733955
0.0204,4.77E-05,-0.000737557
0.02045,4.81E-05,-0.000741167
0.0205,4.84E-05,-0.000744785
0.02055,4.88E-05,-0.000748413
0.0206,4.91E-05,-0.000752049
0.02065,4.95E-05,-0.000755694
0.0207,4.98E-05,-0.000759347
0.02075,5.02E-05,-0.00076301
0.0208,5.06E-05,-0.000766681
0.02085,5.09E-05,-0.000770361
0.0209,5.13E-05,-0.000774049
0.02095,5.16E-05,-0.000777746
0.021,5.20E-05,-0.000781452
0.02105,5.24E-05,-0.000785167
0.0211,5.27E-05,-0.000788891
0.02115,5.31E-05,-0.000792623
0.0212,5.35E-05,-0.000796364
0.02125,5.38E-05,-0.000800114
0.0213,5.42E-05,-0.000803872
0.02135,5.46E-05,-0.000807639
0.0214,5.50E-05,-0.000811415
0.02145,5.54E-05,-0.000815199
0.0215,5.57E-05,-0.000818993
0.02155,5.61E-05,-0.000822795
0.0216,5.65E-05,-0.000826606
0.02165,5.69E-05,-0.000830425
0.0217,5.73E-05,-0.000834253
0.02175,5.77E-05,-0.00083809
0.0218,5.81E-05,-0.000841936
0.02185,5.85E-05,-0.00084579
0.0219,5.88E-05,-0.000849653
0.02195,5.92E-05,-0.000853525
0.022,5.96E-05,-0.000857406
0.02205,6.00E-05,-0.000861295
0.0221,6.04E-05,-0.000865193
0.02215,6.08E-05,-0.000869099
0.0222,6.12E-05,-0.000873015
0.02225,6.17E-05,-0.000876939
0.0223,6.21E-05,-0.000880872
0.02235,6.25E-05,-0.000884813
0.0224,6.29E-05,-0.000888763
0.02245,6.33E-05,-0.000892722
0.0225,6.37E-05,-0.00089669
0.02255,6.41E-05,-0.000900666
0.0226,6.46E-05,-0.000904651
0.02265,6.50E-05,-0.000908645
0.0227,6.54E-05,-0.000912648
0.02275,6.58E-05,-0.000916659
0.0228,6.62E-05,-0.000920679
0.02285,6.67E-05,-0.000924707
0.0229,6.71E-05,-0.000928745
0.02295,6.75E-05,-0.000932791
0.023,6.80E-05,-0.000936845
0.02305,6.84E-05,-0.000940909
0.0231,6.88E-05,-0.000944981
0.02315,6.93E-05,-0.000949061
0.0232,6.97E-05,-0.000953151
0.02325,7.02E-05,-0.000957249
0.0233,7.06E-05,-0.000961356
0.02335,7.11E-05,-0.000965472
0.0234,7.15E-05,-0.000969596
0.02345,7.20E-05,-0.000973729
0.0235,7.24E-05,-0.000977871
0.02355,7.29E-05,-0.000982021
0.0236,7.33E-05,-0.00098618
0.02365,7.38E-05,-0.000990348
0.0237,7.42E-05,-0.000994524
0.02375,7.47E-05,-0.000998709
0.0238,7.52E-05,-0.001002903
0.02385,7.56E-05,-0.001007106
0.0239,7.61E-05,-0.001011317
0.02395,7.66E-05,-0.001015537
0.024,7.70E-05,-0.001019765
0.02405,7.75E-05,-0.001024002
0.0241,7.80E-05,-0.001028248
0.02415,7.84E-05,-0.001032503
0.0242,7.89E-05,-0.001036766
0.02425,7.94E-05,-0.001041038
0.0243,7.99E-05,-0.001045319
0.02435,8.04E-05,-0.001049608
0.0244,8.09E-05,-0.001053906
0.02445,8.13E-05,-0.001058213
0.0245,8.18E-05,-0.001062528
0.02455,8.23E-05,-0.001066852
0.0246,8.28E-05,-0.001071185
0.02465,8.33E-05,-0.001075526
0.0247,8.38E-05,-0.001079876
0.02475,8.43E-05,-0.001084235
0.0248,8.48E-05,-0.001088602
0.02485,8.53E-05,-0.001092978
0.0249,8.58E-05,-0.001097363
0.02495,8.63E-05,-0.001101757
0.025,8.68E-05,-0.001106159
0.02505,8.73E-05,-0.001110569
0.0251,8.79E-05,-0.001114989
0.02515,8.84E-05,-0.001119417
0.0252,8.89E-05,-0.001123854
0.02525,8.94E-05,-0.001128299
0.0253,8.99E-05,-0.001132753
0.02535,9.04E-05,-0.001137216
0.0254,9.10E-05,-0.001141687
0.02545,9.15E-05,-0.001146167
0.0255,9.20E-05,-0.001150656
0.02555,9.26E-05,-0.001155153
0.0256,9.31E-05,-0.001159659
0.02565,9.36E-05,-0.001164174
0.0257,9.42E-05,-0.001168697
0.02575,9.47E-05,-0.001173229
0.0258,9.52E-05,-0.00117777
0.02585,9.58E-05,-0.001182319
0.0259,9.63E-05,-0.001186877
0.02595,9.69E-05,-0.001191444
0.026,9.74E-05,-0.001196019
0.02605,9.80E-05,-0.001200603
0.0261,9.85E-05,-0.001205196
0.02615,9.91E-05,-0.001209797
0.0262,9.96E-05,-0.001214407
0.02625,0.000100193,-0.001219025
0.0263,0.000100753,-0.001223652
0.02635,0.000101316,-0.001228288
0.0264,0.00010188,-0.001232932
0.02645,0.000102447,-0.001237586
0.0265,0.000103015,-0.001242247
0.02655,0.000103586,-0.001246918
0.0266,0.000104159,-0.001251597
0.02665,0.000104733,-0.001256284
0.0267,0.00010531,-0.00126098
0.02675,0.000105889,-0.001265685
0.0268,0.00010647,-0.001270399
0.02685,0.000107053,-0.001275121
0.0269,0.000107638,-0.001279852
0.02695,0.000108225,-0.001284591
0.027,0.000108815,-0.001289339
0.02705,0.000109406,-0.001294096
0.0271,0.000109999,-0.001298861
0.02715,0.000110595,-0.001303635
0.0272,0.000111192,-0.001308418
0.02725,0.000111792,-0.001313209
0.0273,0.000112394,-0.001318009
0.02735,0.000112998,-0.001322817
0.0274,0.000113603,-0.001327635
0.02745,0.000114212,-0.00133246
0.0275,0.000114822,-0.001337295
0.02755,0.000115434,-0.001342138
0.0276,0.000116048,-0.001346989
0.02765,0.000116665,-0.001351849
0.0277,0.000117284,-0.001356718
0.02775,0.000117904,-0.001361596
0.0278,0.000118527,-0.001366482
0.02785,0.000119152,-0.001371376
0.0279,0.00011978,-0.00137628
0.02795,0.000120409,-0.001381191
0.028,0.00012104,-0.001386112
0.02805,0.000121674,-0.001391041
0.0281,0.00012231,-0.001395979
0.02815,0.000122948,-0.001400925
0.0282,0.000123588,-0.00140588
0.02825,0.00012423,-0.001410844
0.0283,0.000124874,-0.001415816
0.02835,0.000125521,-0.001420797
0.0284,0.00012617,-0.001425786
0.02845,0.00012682,-0.001430784
0.0285,0.000127474,-0.00143579
0.02855,0.000128129,-0.001440806
0.0286,0.000128786,-0.001445829
0.02865,0.000129446,-0.001450862
0.0287,0.000130108,-0.001455903
0.02875,0.000130772,-0.001460952
0.0288,0.000131438,-0.001466011
0.02885,0.000132106,-0.001471077
0.0289,0.000132777,-0.001476153
0.02895,0.00013345,-0.001481237
0.029,0.000134125,-0.001486329
0.02905,0.000134802,-0.00149143
0.0291,0.000135481,-0.00149654
0.02915,0.000136163,-0.001501658
0.0292,0.000136847,-0.001506785
0.02925,0.000137533,-0.001511921
0.0293,0.000138221,-0.001517065
0.02935,0.000138912,-0.001522218
0.0294,0.000139604,-0.001527379
0.02945,0.000140299,-0.001532549
0.0295,0.000140997,-0.001537727
0.02955,0.000141696,-0.001542914
0.0296,0.000142398,-0.00154811
0.02965,0.000143102,-0.001553314
0.0297,0.000143808,-0.001558527
0.02975,0.000144517,-0.001563748
0.0298,0.000145227,-0.001568978
0.02985,0.00014594,-0.001574216
0.0299,0.000146656,-0.001579463
0.02995,0.000147373,-0.001584719
0.03,0.000148093,-0.001589983
0.03005,0.000148815,-0.001595256
0.0301,0.000149539,-0.001600537
0.03015,0.000150266,-0.001605827
0.0302,0.000150995,-0.001611126
0.03025,0.000151726,-0.001616433
0.0303,0.00015246,-0.001621748
0.03035,0.000153195,-0.001627073
0.0304,0.000153934,-0.001632405
0.03045,0.000154674,-0.001637747
0.0305,0.000155417,-0.001643096
0.03055,0.000156162,-0.001648455
0.0306,0.000156909,-0.001653822
0.03065,0.000157659,-0.001659197
0.0307,0.00015841,-0.001664581
0.03075,0.000159165,-0.001669974
0.0308,0.000159921,-0.001675375
0.03085,0.00016068,-0.001680785
0.0309,0.000161441,-0.001686203
0.03095,0.000162205,-0.00169163
0.031,0.000162971,-0.001697066
0.03105,0.000163739,-0.00170251
0.0311,0.00016451,-0.001707962
0.03115,0.000165282,-0.001713423
0.0312,0.000166058,-0.001718893
0.03125,0.000166835,-0.001724371
0.0313,0.000167615,-0.001729858
0.03135,0.000168398,-0.001735353
0.0314,0.000169182,-0.001740857
0.03145,0.000169969,-0.001746369
0.0315,0.000170759,-0.00175189
0.03155,0.00017155,-0.00175742
0.0316,0.000172344,-0.001762957
0.03165,0.000173141,-0.001768504
0.0317,0.00017394,-0.001774059
0.03175,0.000174741,-0.001779623
0.0318,0.000175545,-0.001785195
0.03185,0.000176351,-0.001790775
0.0319,0.000177159,-0.001796364
0.03195,0.00017797,-0.001801962
0.032,0.000178783,-0.001807568
0.03205,0.000179599,-0.001813183
0.0321,0.000180417,-0.001818806
0.03215,0.000181237,-0.001824438
0.0322,0.00018206,-0.001830079
0.03225,0.000182885,-0.001835727
0.0323,0.000183713,-0.001841385
0.03235,0.000184543,-0.001847051
0.0324,0.000185375,-0.001852725
0.03245,0.00018621,-0.001858408
0.0325,0.000187047,-0.0018641
0.03255,0.000187887,-0.0018698
0.0326,0.000188729,-0.001875508
0.03265,0.000189574,-0.001881225
0.0327,0.000190421,-0.001886951
0.03275,0.000191271,-0.001892685
0.0328,0.000192122,-0.001898427
0.03285,0.000192977,-0.001904178
0.0329,0.000193834,-0.001909938
0.03295,0.000194693,-0.001915706
0.033,0.000195555,-0.001921482
0.03305,0.000196419,-0.001927267
0.0331,0.000197286,-0.001933061
0.03315,0.000198155,-0.001938863
0.0332,0.000199026,-0.001944674
0.03325,0.0001999,-0.001950493
0.0333,0.000200777,-0.00195632
0.03335,0.000201656,-0.001962157
0.0334,0.000202537,-0.001968001
0.03345,0.000203421,-0.001973854
0.0335,0.000204308,-0.001979716
0.03355,0.000205197,-0.001985586
0.0336,0.000206088,-0.001991464
0.03365,0.000206982,-0.001997352
0.0337,0.000207879,-0.002003247
0.03375,0.000208777,-0.002009151
0.0338,0.000209679,-0.002015064
0.03385,0.000210583,-0.002020985
0.0339,0.000211489,-0.002026914
0.03395,0.000212398,-0.002032852
0.034,0.00021331,-0.002038799
0.03405,0.000214224,-0.002044754
0.0341,0.00021514,-0.002050717
0.03415,0.000216059,-0.002056689
0.0342,0.000216981,-0.002062669
0.03425,0.000217905,-0.002068658
0.0343,0.000218832,-0.002074656
0.03435,0.000219761,-0.002080661
0.0344,0.000220693,-0.002086676
0.03445,0.000221627,-0.002092698
0.0345,0.000222564,-0.00209873
0.03455,0.000223503,-0.002104769
0.0346,0.000224445,-0.002110818
0.03465,0.000225389,-0.002116874
0.0347,0.000226336,-0.002122939
0.03475,0.000227286,-0.002129013
0.0348,0.000228238,-0.002135095
0.03485,0.000229193,-0.002141186
0.0349,0.00023015,-0.002147285
0.03495,0.00023111,-0.002153392
0.035,0.000232072,-0.002159508
0.03505,0.000233037,-0.002165632
0.0351,0.000234005,-0.002171765
0.03515,0.000234975,-0.002177906
0.0352,0.000235948,-0.002184056
0.03525,0.000236923,-0.002190214
0.0353,0.000237901,-0.002196381
0.03535,0.000238882,-0.002202556
0.0354,0.000239865,-0.00220874
0.03545,0.000240851,-0.002214932
0.0355,0.000241839,-0.002221132
0.03555,0.00024283,-0.002227341
0.0356,0.000243823,-0.002233558
0.03565,0.00024482,-0.002239784
0.0357,0.000245818,-0.002246018
0.03575,0.00024682,-0.002252261
0.0358,0.000247824,-0.002258512
0.03585,0.000248831,-0.002264771
0.0359,0.00024984,-0.002271039
0.03595,0.000250852,-0.002277316
0.036,0.000251866,-0.002283601
0.03605,0.000252883,-0.002289894
0.0361,0.000253903,-0.002296196
0.03615,0.000254926,-0.002302506
0.0362,0.000255951,-0.002308824
0.03625,0.000256979,-0.002315151
0.0363,0.000258009,-0.002321487
0.03635,0.000259042,-0.002327831
0.0364,0.000260078,-0.002334183
0.03645,0.000261116,-0.002340544
0.0365,0.000262157,-0.002346913
0.03655,0.000263201,-0.00235329
0.0366,0.000264247,-0.002359676
0.03665,0.000265296,-0.002366071
0.0367,0.000266348,-0.002372473
0.03675,0.000267403,-0.002378885
0.0368,0.00026846,-0.002385304
0.03685,0.000269519,-0.002391732
0.0369,0.000270582,-0.002398169
0.03695,0.000271647,-0.002404614
0.037,0.000272715,-0.002411067
