0,0
5.00E-05,-8.89E-05
0.0001,-0.000177804
0.00015,-0.000266773
0.0002,-0.000355786
0.00025,-0.000444843
0.0003,-0.000533945
0.00035,-0.000623091
0.0004,-0.000712282
0.00045,-0.000801516
0.0005,-0.000890795
0.00055,-0.000980118
0.0006,-0.001069486
0.00065,-0.001158897
0.0007,-0.001248353
0.00075,-0.001337853
0.0008,-0.001427397
0.00085,-0.001516986
0.0009,-0.001606618
0.00095,-0.001696295
0.001,-0.001786016
0.00105,-0.00187578
0.0011,-0.001965589
0.00115,-0.002055442
0.0012,-0.002145339
0.00125,-0.00223528
0.0013,-0.002325265
0.00135,-0.002415293
0.0014,-0.002505366
0.00145,-0.002595483
0.0015,-0.002685644
0.00155,-0.002775848
0.0016,-0.002866097
0.00165,-0.002956389
0.0017,-0.003046725
0.00175,-0.003137105
0.0018,-0.003227529
0.00185,-0.003317996
0.0019,-0.003408508
0.00195,-0.003499063
0.002,-0.003589661
0.00205,-0.003680304
0.0021,-0.00377099
0.00215,-0.00386172
0.0022,-0.003952494
0.00225,-0.004043311
0.0023,-0.004134172
0.00235,-0.004225076
0.0024,-0.004316024
0.00245,-0.004407016
0.0025,-0.004498051
0.00255,-0.00458913
0.0026,-0.004680252
0.00265,-0.004771418
0.0027,-0.004862627
0.00275,-0.00495388
0.0028,-0.005045176
0.00285,-0.005136516
0.0029,-0.005227899
0.00295,-0.005319326
0.003,-0.005410795
0.00305,-0.005502309
0.0031,-0.005593865
0.00315,-0.005685465
0.0032,-0.005777108
0.00325,-0.005868795
0.0033,-0.005960524
0.00335,-0.006052297
0.0034,-0.006144113
0.00345,-0.006235973
0.0035,-0.006327875
0.00355,-0.006419821
0.0036,-0.00651181
0.00365,-0.006603842
0.0037,-0.006695917
0.00375,-0.006788036
0.0038,-0.006880197
0.00385,-0.006972402
0.0039,-0.007064649
0.00395,-0.00715694
0.004,-0.007249273
0.00405,-0.00734165
0.0041,-0.00743407
0.00415,-0.007526532
0.0042,-0.007619038
0.00425,-0.007711586
0.0043,-0.007804177
0.00435,-0.007896812
0.0044,-0.007989489
0.00445,-0.008082208
0.0045,-0.008174971
0.00455,-0.008267777
0.0046,-0.008360625
0.00465,-0.008453516
0.0047,-0.00854645
0.00475,-0.008639427
0.0048,-0.008732446
0.00485,-0.008825508
0.0049,-0.008918613
0.00495,-0.00901176
0.005,-0.009104951
0.00505,-0.009198183
0.0051,-0.009291459
0.00515,-0.009384776
0.0052,-0.009478137
0.00525,-0.00957154
0.0053,-0.009664986
0.00535,-0.009758474
0.0054,-0.009852004
0.00545,-0.009945577
0.0055,-0.010039193
0.00555,-0.010132851
0.0056,-0.010226551
0.00565,-0.010320294
0.0057,-0.01041408
0.00575,-0.010507907
0.0058,-0.010601777
0.00585,-0.010695689
0.0059,-0.010789644
0.00595,-0.010883641
0.006,-0.01097768
0.00605,-0.011071762
0.0061,-0.011165885
0.00615,-0.011260051
0.0062,-0.011354259
0.00625,-0.01144851
0.0063,-0.011542802
0.00635,-0.011637137
0.0064,-0.011731514
0.00645,-0.011825932
0.0065,-0.011920393
0.00655,-0.012014896
0.0066,-0.012109442
0.00665,-0.012204029
0.0067,-0.012298658
0.00675,-0.012393329
0.0068,-0.012488042
0.00685,-0.012582797
0.0069,-0.012677594
0.00695,-0.012772433
0.007,-0.012867314
0.00705,-0.012962237
0.0071,-0.013057202
0.00715,-0.013152208
0.0072,-0.013247256
0.00725,-0.013342347
0.0073,-0.013437479
0.00735,-0.013532652
0.0074,-0.013627868
0.00745,-0.013723125
0.0075,-0.013818424
0.00755,-0.013913765
0.0076,-0.014009147
0.00765,-0.014104571
0.0077,-0.014200036
0.00775,-0.014295544
0.0078,-0.014391093
0.00785,-0.014486683
0.0079,-0.014582315
0.00795,-0.014677989
0.008,-0.014773704
0.00805,-0.01486946
0.0081,-0.014965258
0.00815,-0.015061098
0.0082,-0.015156979
0.00825,-0.015252901
0.0083,-0.015348865
0.00835,-0.015444871
0.0084,-0.015540917
0.00845,-0.015637005
0.0085,-0.015733135
0.00855,-0.015829305
0.0086,-0.015925517
0.00865,-0.016021771
0.0087,-0.016118065
0.00875,-0.016214401
0.0088,-0.016310778
0.00885,-0.016407196
0.0089,-0.016503655
0.00895,-0.016600156
0.009,-0.016696698
0.00905,-0.016793281
0.0091,-0.016889905
0.00915,-0.01698657
0.0092,-0.017083276
0.00925,-0.017180023
0.0093,-0.017276811
0.00935,-0.01737364
0.0094,-0.017470511
0.00945,-0.017567422
0.0095,-0.017664374
0.00955,-0.017761367
0.0096,-0.017858401
0.00965,-0.017955476
0.0097,-0.018052592
0.00975,-0.018149749
0.0098,-0.018246946
0.00985,-0.018344185
0.0099,-0.018441464
0.00995,-0.018538784
0.01,-0.018636145
0.01005,-0.018733546
0.0101,-0.018830988
0.01015,-0.018928471
0.0102,-0.019025995
0.01025,-0.019123559
0.0103,-0.019221164
0.01035,-0.01931881
0.0104,-0.019416496
0.01045,-0.019514223
0.0105,-0.01961199
0.01055,-0.019709798
0.0106,-0.019807646
0.01065,-0.019905535
0.0107,-0.020003465
0.01075,-0.020101435
0.0108,-0.020199445
0.01085,-0.020297496
0.0109,-0.020395587
0.01095,-0.020493719
0.011,-0.020591891
0.01105,-0.020690103
0.0111,-0.020788356
0.01115,-0.020886649
0.0112,-0.020984983
0.01125,-0.021083356
0.0113,-0.02118177
0.01135,-0.021280224
0.0114,-0.021378719
0.01145,-0.021477253
0.0115,-0.021575828
0.01155,-0.021674443
0.0116,-0.021773098
0.01165,-0.021871794
0.0117,-0.021970529
0.01175,-0.022069304
0.0118,-0.02216812
0.01185,-0.022266975
0.0119,-0.022365871
0.01195,-0.022464807
0.012,-0.022563782
0.01205,-0.022662798
0.0121,-0.022761853
0.01215,-0.022860949
0.0122,-0.022960084
0.01225,-0.023059259
0.0123,-0.023158475
0.01235,-0.02325773
0.0124,-0.023357024
0.01245,-0.023456359
0.0125,-0.023555734
0.01255,-0.023655148
0.0126,-0.023754602
0.01265,-0.023854096
0.0127,-0.023953629
0.01275,-0.024053202
0.0128,-0.024152815
0.01285,-0.024252467
0.0129,-0.02435216
0.01295,-0.024451891
0.013,-0.024551663
0.01305,-0.024651474
0.0131,-0.024751324
0.01315,-0.024851214
0.0132,-0.024951144
0.01325,-0.025051113
0.0133,-0.025151121
0.01335,-0.025251169
0.0134,-0.025351256
0.01345,-0.025451383
0.0135,-0.02555155
0.01355,-0.025651755
0.0136,-0.025752
0.01365,-0.025852285
0.0137,-0.025952608
0.01375,-0.026052971
0.0138,-0.026153373
0.01385,-0.026253815
0.0139,-0.026354296
0.01395,-0.026454816
0.014,-0.026555375
0.01405,-0.026655973
0.0141,-0.026756611
0.01415,-0.026857287
0.0142,-0.026958003
0.01425,-0.027058758
0.0143,-0.027159552
0.01435,-0.027260385
0.0144,-0.027361257
0.01445,-0.027462168
0.0145,-0.027563118
0.01455,-0.027664107
0.0146,-0.027765135
0.01465,-0.027866203
0.0147,-0.027967308
0.01475,-0.028068453
0.0148,-0.028169637
0.01485,-0.02827086
0.0149,-0.028372121
0.01495,-0.028473421
0.015,-0.02857476
0.01505,-0.028676138
0.0151,-0.028777555
0.01515,-0.02887901
0.0152,-0.028980504
0.01525,-0.029082037
0.0153,-0.029183608
0.01535,-0.029285219
0.0154,-0.029386867
0.01545,-0.029488555
0.0155,-0.029590281
0.01555,-0.029692045
0.0156,-0.029793848
0.01565,-0.02989569
0.0157,-0.02999757
0.01575,-0.030099489
0.0158,-0.030201446
0.01585,-0.030303442
0.0159,-0.030405476
0.01595,-0.030507549
0.016,-0.03060966
0.01605,-0.030711809
0.0161,-0.030813997
0.01615,-0.030916223
0.0162,-0.031018487
0.01625,-0.03112079
0.0163,-0.03122313
0.01635,-0.03132551
0.0164,-0.031427927
0.01645,-0.031530383
0.0165,-0.031632876
0.01655,-0.031735409
0.0166,-0.031837979
0.01665,-0.031940587
0.0167,-0.032043233
0.01675,-0.032145918
0.0168,-0.032248641
0.01685,-0.032351401
0.0169,-0.0324542
0.01695,-0.032557037
0.017,-0.032659911
0.01705,-0.032762824
0.0171,-0.032865775
0.01715,-0.032968763
0.0172,-0.03307179
0.01725,-0.033174854
0.0173,-0.033277956
0.01735,-0.033381097
0.0174,-0.033484275
0.01745,-0.03358749
0.0175,-0.033690744
0.01755,-0.033794035
0.0176,-0.033897364
0.01765,-0.034000731
0.0177,-0.034104136
0.01775,-0.034207578
0.0178,-0.034311058
0.01785,-0.034414575
0.0179,-0.03451813
0.01795,-0.034621723
0.018,-0.034725354
0.01805,-0.034829021
0.0181,-0.034932727
0.01815,-0.03503647
0.0182,-0.03514025
0.01825,-0.035244068
0.0183,-0.035347924
0.01835,-0.035451817
0.0184,-0.035555747
0.01845,-0.035659715
0.0185,-0.03576372
0.01855,-0.035867762
0.0186,-0.035971842
0.01865,-0.036075959
0.0187,-0.036180114
0.01875,-0.036284305
0.0188,-0.036388534
0.01885,-0.036492801
0.0189,-0.036597104
0.01895,-0.036701445
0.019,-0.036805823
0.01905,-0.036910237
0.0191,-0.03701469
0.01915,-0.037119179
0.0192,-0.037223705
0.01925,-0.037328268
0.0193,-0.037432869
0.01935,-0.037537506
0.0194,-0.037642181
0.01945,-0.037746892
0.0195,-0.037851641
0.01955,-0.037956426
0.0196,-0.038061248
0.01965,-0.038166107
0.0197,-0.038271004
0.01975,-0.038375937
0.0198,-0.038480906
0.01985,-0.038585913
0.0199,-0.038690956
0.01995,-0.038796037
0.02,-0.038901154
0.02005,-0.039006307
0.0201,-0.039111498
0.02015,-0.039216725
0.0202,-0.039321989
0.02025,-0.039427289
0.0203,-0.039532626
0.02035,-0.039638
0.0204,-0.03974341
0.02045,-0.039848857
0.0205,-0.039954341
0.02055,-0.04005986
0.0206,-0.040165417
0.02065,-0.04027101
0.0207,-0.040376639
0.02075,-0.040482305
0.0208,-0.040588008
0.02085,-0.040693746
0.0209,-0.040799521
0.02095,-0.040905333
0.021,-0.041011181
0.02105,-0.041117065
0.0211,-0.041222985
0.02115,-0.041328942
0.0212,-0.041434935
0.02125,-0.041540964
0.0213,-0.04164703
0.02135,-0.041753131
0.0214,-0.041859269
0.02145,-0.041965443
0.0215,-0.042071653
0.02155,-0.042177899
0.0216,-0.042284181
0.02165,-0.0423905
0.0217,-0.042496854
0.02175,-0.042603245
0.0218,-0.042709671
0.02185,-0.042816134
0.0219,-0.042922632
0.02195,-0.043029166
0.022,-0.043135737
0.02205,-0.043242343
0.0221,-0.043348985
0.02215,-0.043455663
0.0222,-0.043562376
0.02225,-0.043669126
0.0223,-0.043775911
0.02235,-0.043882732
0.0224,-0.043989589
0.02245,-0.044096482
0.0225,-0.04420341
0.02255,-0.044310374
0.0226,-0.044417374
0.02265,-0.044524409
0.0227,-0.04463148
0.02275,-0.044738587
0.0228,-0.044845729
0.02285,-0.044952907
0.0229,-0.04506012
0.02295,-0.045167369
0.023,-0.045274653
0.02305,-0.045381973
0.0231,-0.045489328
0.02315,-0.045596718
0.0232,-0.045704144
0.02325,-0.045811606
0.0233,-0.045919103
0.02335,-0.046026635
0.0234,-0.046134202
0.02345,-0.046241805
0.0235,-0.046349443
0.02355,-0.046457116
0.0236,-0.046564825
0.02365,-0.046672569
0.0237,-0.046780348
0.02375,-0.046888162
0.0238,-0.046996011
0.02385,-0.047103896
0.0239,-0.047211815
0.02395,-0.04731977
0.024,-0.04742776
0.02405,-0.047535785
0.0241,-0.047643845
0.02415,-0.047751939
0.0242,-0.047860069
0.02425,-0.047968234
0.0243,-0.048076434
0.02435,-0.048184668
0.0244,-0.048292938
0.02445,-0.048401242
0.0245,-0.048509582
0.02455,-0.048617956
0.0246,-0.048726365
0.02465,-0.048834808
0.0247,-0.048943287
0.02475,-0.0490518
0.0248,-0.049160348
0.02485,-0.049268931
0.0249,-0.049377548
0.02495,-0.0494862
0.025,-0.049594887
0.02505,-0.049703608
0.0251,-0.049812364
0.02515,-0.049921155
0.0252,-0.05002998
0.02525,-0.050138839
0.0253,-0.050247733
0.02535,-0.050356662
0.0254,-0.050465625
0.02545,-0.050574622
0.0255,-0.050683654
0.02555,-0.05079272
0.0256,-0.050901821
0.02565,-0.051010956
0.0257,-0.051120126
0.02575,-0.051229329
0.0258,-0.051338567
0.02585,-0.05144784
0.0259,-0.051557146
0.02595,-0.051666487
0.026,-0.051775862
0.02605,-0.051885271
0.0261,-0.051994714
0.02615,-0.052104192
0.0262,-0.052213703
0.02625,-0.052323249
0.0263,-0.052432829
0.02635,-0.052542443
0.0264,-0.05265209
0.02645,-0.052761772
0.0265,-0.052871488
0.02655,-0.052981238
0.0266,-0.053091022
0.02665,-0.053200839
0.0267,-0.053310691
0.02675,-0.053420577
0.0268,-0.053530496
0.02685,-0.053640449
0.0269,-0.053750436
0.02695,-0.053860457
0.027,-0.053970511
0.02705,-0.0540806
0.0271,-0.054190722
0.02715,-0.054300878
0.0272,-0.054411067
0.02725,-0.05452129
0.0273,-0.054631547
0.02735,-0.054741837
0.0274,-0.054852161
0.02745,-0.054962519
0.0275,-0.05507291
0.02755,-0.055183335
0.0276,-0.055293793
0.02765,-0.055404284
0.0277,-0.055514809
0.02775,-0.055625368
0.0278,-0.05573596
0.02785,-0.055846585
0.0279,-0.055957244
0.02795,-0.056067936
0.028,-0.056178662
0.02805,-0.05628942
0.0281,-0.056400212
0.02815,-0.056511038
0.0282,-0.056621896
0.02825,-0.056732788
0.0283,-0.056843713
0.02835,-0.056954671
0.0284,-0.057065662
0.02845,-0.057176687
0.0285,-0.057287745
0.02855,-0.057398835
0.0286,-0.057509959
0.02865,-0.057621116
0.0287,-0.057732305
0.02875,-0.057843528
0.0288,-0.057954784
0.02885,-0.058066073
0.0289,-0.058177395
0.02895,-0.058288749
0.029,-0.058400137
0.02905,-0.058511557
0.0291,-0.05862301
0.02915,-0.058734496
0.0292,-0.058846015
0.02925,-0.058957567
0.0293,-0.059069151
0.02935,-0.059180768
0.0294,-0.059292418
0.02945,-0.059404101
0.0295,-0.059515816
0.02955,-0.059627564
0.0296,-0.059739344
0.02965,-0.059851157
0.0297,-0.059963003
0.02975,-0.060074881
0.0298,-0.060186792
0.02985,-0.060298735
0.0299,-0.060410711
0.02995,-0.060522719
0.03,-0.06063476
0.03005,-0.060746833
0.0301,-0.060858939
0.03015,-0.060971077
0.0302,-0.061083247
0.03025,-0.061195449
0.0303,-0.061307684
0.03035,-0.061419952
0.0304,-0.061532251
0.03045,-0.061644583
0.0305,-0.061756947
0.03055,-0.061869343
0.0306,-0.061981771
0.03065,-0.062094232
0.0307,-0.062206724
0.03075,-0.062319249
0.0308,-0.062431806
0.03085,-0.062544395
0.0309,-0.062657016
0.03095,-0.062769669
0.031,-0.062882354
0.03105,-0.062995071
0.0311,-0.06310782
0.03115,-0.063220601
0.0312,-0.063333413
0.03125,-0.063446258
0.0313,-0.063559135
0.03135,-0.063672043
0.0314,-0.063784983
0.03145,-0.063897955
0.0315,-0.064010959
0.03155,-0.064123995
0.0316,-0.064237062
0.03165,-0.064350161
0.0317,-0.064463291
0.03175,-0.064576454
0.0318,-0.064689648
0.03185,-0.064802873
0.0319,-0.06491613
0.03195,-0.065029419
0.032,-0.06514274
0.03205,-0.065256091
0.0321,-0.065369475
0.03215,-0.06548289
0.0322,-0.065596336
0.03225,-0.065709814
0.0323,-0.065823323
0.03235,-0.065936863
0.0324,-0.066050435
0.03245,-0.066164038
0.0325,-0.066277673
0.03255,-0.066391339
0.0326,-0.066505036
0.03265,-0.066618764
0.0327,-0.066732524
0.03275,-0.066846315
0.0328,-0.066960137
0.03285,-0.06707399
0.0329,-0.067187875
0.03295,-0.06730179
0.033,-0.067415737
0.03305,-0.067529715
0.0331,-0.067643723
0.03315,-0.067757763
0.0332,-0.067871834
0.03325,-0.067985936
0.0333,-0.068100068
0.03335,-0.068214232
0.0334,-0.068328427
0.03345,-0.068442652
0.0335,-0.068556908
0.03355,-0.068671196
0.0336,-0.068785514
0.03365,-0.068899862
0.0337,-0.069014242
0.03375,-0.069128652
0.0338,-0.069243093
0.03385,-0.069357565
0.0339,-0.069472068
0.03395,-0.069586601
0.034,-0.069701165
0.03405,-0.069815759
0.0341,-0.069930384
0.03415,-0.07004504
0.0342,-0.070159726
0.03425,-0.070274443
0.0343,-0.07038919
0.03435,-0.070503968
0.0344,-0.070618776
0.03445,-0.070733614
0.0345,-0.070848483
0.03455,-0.070963383
0.0346,-0.071078312
0.03465,-0.071193273
0.0347,-0.071308263
0.03475,-0.071423284
0.0348,-0.071538335
0.03485,-0.071653416
0.0349,-0.071768528
0.03495,-0.071883669
0.035,-0.071998841
0.03505,-0.072114043
0.0351,-0.072229275
0.03515,-0.072344538
0.0352,-0.07245983
